Transaction_ID,Customer_Age,Annual_Income,Transaction_Amount,Transactions_Last_30_Days,Distance_From_Home_Km,Online_Transaction,Device_Type,Merchant_Category,International_Transaction,Previous_Fraud_Count,Account_Age_Months,Fraud
TXN03658,41,67113.0,218.58,13,4.1,No,Tablet,Electronics,No,0,100,0
TXN03659,37,96622.0,120.2,13,11.0,Yes,Tablet,Clothing,No,1,73,0
TXN03660,32,52039.0,101.06,14,67.7,Yes,Mobile,Grocery,No,0,15,0
TXN03661,43,46633.0,43.93,14,0.6,No,Desktop,Healthcare,No,0,70,0
TXN03662,29,47052.0,115.8,14,18.1,Yes,Desktop,Electronics,No,0,49,0
TXN03663,41,80931.0,14.67,16,1.6,Yes,Mobile,Dining,No,0,95,0
TXN03664,30,64823.0,105.33,18,0.2,No,Mobile,Dining,No,0,95,0
TXN03665,28,62703.0,126.22,17,12.2,Yes,Mobile,Clothing,No,0,50,0
TXN03666,31,78664.0,145.62,18,24.8,No,Tablet,Electronics,No,1,63,0
TXN03667,34,21853.0,34.34,15,2.3,Yes,Mobile,Clothing,No,0,59,0
TXN03668,37,63235.0,143.65,15,5.0,Yes,Mobile,Travel,No,0,80,0
TXN03669,41,60685.0,52.16,9,2.2,No,Desktop,Grocery,Yes,0,57,0
TXN03670,18,116547.0,62.65,10,28.4,Yes,Mobile,Dining,No,0,38,0
TXN03671,29,27646.0,213.12,16,3.8,Yes,Mobile,Grocery,No,0,71,0
TXN03672,34,110838.0,601.11,13,7.1,No,Mobile,Electronics,No,0,39,0
TXN03673,55,56898.0,125.03,13,27.0,Yes,Desktop,Fuel,No,1,11,0
TXN03674,26,68537.0,62.42,8,9.7,Yes,Desktop,Clothing,No,0,50,0
TXN03675,40,116921.0,139.55,12,32.4,Yes,Desktop,Clothing,No,0,64,0
TXN03676,54,70787.0,254.35,14,31.3,Yes,Mobile,Healthcare,No,0,47,0
TXN03677,24,65858.0,197.21,16,7.4,No,Tablet,Grocery,No,0,10,0
TXN03678,42,61336.0,1077.05,9,10.5,Yes,Mobile,Grocery,No,0,59,0
TXN03679,29,44246.0,67.71,14,3.1,No,Mobile,Electronics,No,0,36,0
TXN03680,32,54299.0,146.83,10,55.9,Yes,Desktop,Healthcare,Yes,0,43,0
TXN03681,29,39859.0,414.31,15,3.9,No,Desktop,Electronics,No,0,19,0
TXN03682,30,53908.0,394.03,12,18.4,Yes,Desktop,Dining,No,1,77,0
TXN03683,68,19224.0,25.21,13,4.5,No,Mobile,Healthcare,No,1,33,0
TXN03684,47,66713.0,119.68,13,4.5,No,Mobile,Fuel,No,0,51,0
TXN03685,50,52068.0,393.51,10,1.3,Yes,Mobile,Healthcare,No,1,91,0
TXN03686,43,47278.0,1211.97,12,9.8,Yes,Mobile,Fuel,No,0,94,0
TXN03687,20,60717.0,210.72,4,3.4,Yes,Mobile,Grocery,No,0,20,0
TXN03688,42,28853.0,89.41,18,1.9,No,Desktop,Fuel,No,0,53,0
TXN03689,50,131040.0,53.52,11,3.1,No,Desktop,Electronics,No,0,78,0
TXN03690,29,52514.0,708.03,13,3.5,No,Mobile,Clothing,No,1,23,0
TXN03691,49,51506.0,214.97,9,8.4,No,Mobile,Healthcare,No,0,85,0
TXN03692,46,35620.0,60.89,9,5.9,Yes,Mobile,Electronics,No,0,63,0
TXN03693,58,55596.0,102.0,15,0.9,Yes,Desktop,Electronics,Yes,1,45,0
TXN03694,33,102664.0,153.8,15,9.2,No,Desktop,Healthcare,No,2,40,0
TXN03695,26,87663.0,185.4,16,18.6,Yes,Tablet,Grocery,Yes,0,104,0
TXN03696,34,80788.0,58.43,12,10.2,Yes,Tablet,Travel,No,0,51,0
TXN03697,54,70331.0,73.42,12,44.0,Yes,Mobile,Electronics,No,0,47,1
TXN03698,18,46805.0,31.98,15,1.3,Yes,Desktop,Fuel,No,0,81,0
TXN03699,18,28639.0,275.7,11,20.7,Yes,Mobile,Healthcare,No,1,39,0
TXN03700,39,50243.0,91.3,12,8.5,No,Mobile,Fuel,No,0,78,0
TXN03701,33,49461.0,174.26,11,8.8,Yes,Mobile,Electronics,No,0,55,0
TXN03702,38,88172.0,374.39,12,8.8,Yes,Mobile,Clothing,No,0,69,0
TXN03703,48,63216.0,143.08,12,4.7,Yes,Mobile,Travel,No,0,66,0
TXN03704,32,113622.0,109.63,8,4.7,No,Desktop,Grocery,No,0,79,0
TXN03705,18,94274.0,140.14,18,12.0,Yes,Mobile,Electronics,No,0,97,0
TXN03706,60,44787.0,126.22,13,0.5,Yes,Desktop,Grocery,No,0,17,0
TXN03707,27,24521.0,325.19,18,10.7,No,Tablet,Healthcare,No,0,146,0
TXN03708,26,102600.0,153.88,14,15.5,Yes,Tablet,Healthcare,No,0,49,0
TXN03709,50,101398.0,77.63,9,5.3,Yes,Tablet,Travel,No,0,36,0
TXN03710,34,29741.0,277.49,8,2.9,Yes,Desktop,Electronics,No,0,56,1
TXN03711,37,108472.0,321.14,17,2.9,Yes,Mobile,Clothing,No,2,55,0
TXN03712,43,65319.0,41.13,11,1.0,Yes,Desktop,Electronics,No,0,143,0
TXN03713,50,59124.0,409.0,14,1.1,No,Desktop,Electronics,No,0,57,0
TXN03714,34,113748.0,160.66,16,2.2,Yes,Tablet,Dining,No,0,58,0
TXN03715,55,100730.0,150.52,16,0.2,No,Tablet,Healthcare,No,0,23,1
TXN03716,18,73732.0,268.48,13,3.7,No,Desktop,Electronics,No,0,33,0
TXN03717,46,68053.0,76.24,7,4.4,Yes,Mobile,Electronics,No,0,76,0
TXN03718,29,72582.0,257.45,9,64.1,Yes,Tablet,Clothing,No,0,64,0
TXN03719,53,45939.0,88.77,13,57.5,No,Tablet,Travel,No,0,46,0
TXN03720,40,53653.0,36.87,16,2.5,Yes,Mobile,Travel,No,0,34,0
TXN03721,31,36645.0,54.02,8,2.9,No,Desktop,Dining,No,0,56,0
TXN03722,45,47345.0,188.88,9,8.1,No,Desktop,Electronics,No,0,42,0
TXN03723,48,46635.0,56.32,14,1.9,Yes,Mobile,Fuel,No,0,53,0
TXN03724,45,41324.0,435.09,15,8.4,Yes,Desktop,Grocery,No,0,29,0
TXN03725,27,58491.0,310.73,7,6.1,Yes,Mobile,Clothing,No,0,47,0
TXN03726,33,47539.0,348.71,14,4.7,Yes,Mobile,Electronics,Yes,1,55,0
TXN03727,38,68947.0,132.6,11,20.8,Yes,Mobile,Clothing,No,0,26,0
TXN03728,38,26504.0,147.49,9,21.1,No,Desktop,Healthcare,No,0,80,0
TXN03729,46,52265.0,46.18,20,53.0,Yes,Mobile,Dining,No,0,42,0
TXN03730,18,58354.0,266.17,16,3.0,No,Mobile,Fuel,No,0,56,0
TXN03731,42,47825.0,162.61,11,26.3,Yes,Tablet,Travel,Yes,0,67,0
TXN03732,35,50895.0,188.92,17,9.3,No,Mobile,Grocery,No,0,42,1
TXN03733,29,26950.0,463.19,11,10.7,No,Mobile,Dining,No,0,60,0
TXN03734,30,64570.0,73.9,11,27.2,No,Desktop,Travel,No,0,115,0
TXN03735,36,73608.0,108.48,11,34.3,Yes,Mobile,Healthcare,No,0,50,0
TXN03736,18,68678.0,155.84,12,15.6,Yes,Desktop,Electronics,No,0,60,0
TXN03737,30,87774.0,56.78,5,5.1,Yes,Mobile,Dining,No,0,47,0
TXN03738,28,60221.0,103.28,11,8.1,Yes,Desktop,Electronics,No,0,30,0
TXN03739,44,68220.0,178.01,15,11.5,No,Mobile,Dining,No,0,65,0
TXN03740,29,59002.0,92.5,14,21.2,Yes,Tablet,Dining,No,0,75,0
TXN03741,36,74943.0,341.96,10,12.9,No,Mobile,Electronics,No,0,85,0
TXN03742,55,27047.0,35.83,9,5.5,No,Mobile,Dining,No,0,36,0
TXN03743,49,36790.0,294.63,14,6.5,Yes,Tablet,Healthcare,No,0,81,0
TXN03744,48,112330.0,203.66,9,0.6,Yes,Desktop,Clothing,No,0,52,0
TXN03745,33,18177.0,76.13,27,31.0,Yes,Desktop,Travel,No,0,64,0
TXN03746,44,51638.0,57.28,13,1.1,Yes,Mobile,Healthcare,Yes,1,79,0
TXN03747,35,93210.0,22.72,26,10.4,No,Mobile,Clothing,No,1,40,0
TXN03748,36,52740.0,63.52,17,24.6,No,Mobile,Clothing,No,0,45,0
TXN03749,43,45836.0,277.34,9,6.6,Yes,Mobile,Travel,No,0,87,0
TXN03750,31,58298.0,114.73,7,19.3,Yes,Mobile,Grocery,No,0,20,0
TXN03751,54,46919.0,304.26,13,19.5,Yes,Tablet,Grocery,No,0,37,0
TXN03752,36,55769.0,73.08,9,0.7,Yes,Mobile,Dining,No,0,45,0
TXN03753,45,40440.0,211.28,9,6.4,Yes,Mobile,Travel,No,0,77,0
TXN03754,54,90580.0,67.59,9,14.1,No,Mobile,Clothing,No,1,59,0
TXN03755,49,104355.0,55.43,11,6.6,Yes,Desktop,Electronics,No,0,79,0
TXN03756,23,51796.0,110.14,13,9.5,Yes,Mobile,Dining,No,0,74,0
TXN03757,43,29471.0,70.49,15,10.8,Yes,Mobile,Clothing,No,0,86,0
TXN03758,47,43450.0,34.93,13,2.0,No,Desktop,Healthcare,No,0,41,0
TXN03759,48,50630.0,103.71,17,6.4,Yes,Mobile,Electronics,No,0,45,0
TXN03760,26,69050.0,130.67,11,0.3,Yes,Mobile,Fuel,No,0,137,0
TXN03761,31,34943.0,331.02,15,1.9,Yes,Mobile,Grocery,No,0,113,0
TXN03762,49,38908.0,253.9,15,8.6,Yes,Mobile,Dining,No,0,79,0
TXN03763,30,69209.0,318.44,8,10.2,Yes,Mobile,Dining,No,0,38,0
TXN03764,35,83918.0,213.53,14,1.9,No,Mobile,Electronics,No,0,68,0
TXN03765,55,41580.0,156.58,16,16.9,Yes,Mobile,Healthcare,No,0,54,0
TXN03766,37,30186.0,44.9,9,5.6,Yes,Mobile,Grocery,No,0,69,0
TXN03767,30,241094.0,135.29,13,30.4,Yes,Mobile,Electronics,No,0,61,0
TXN03768,28,78243.0,193.43,12,5.9,Yes,Mobile,Electronics,No,0,34,0
TXN03769,42,48773.0,385.08,4,1.9,Yes,Mobile,Grocery,No,0,61,0
TXN03770,23,81320.0,207.79,14,17.0,No,Mobile,Healthcare,No,0,48,0
TXN03771,35,52004.0,323.69,10,10.1,No,Mobile,Healthcare,No,0,22,0
TXN03772,42,81252.0,52.56,8,5.9,Yes,Tablet,Fuel,No,0,62,0
TXN03773,52,59090.0,92.42,9,5.3,No,Desktop,Travel,No,0,72,0
TXN03774,45,57306.0,169.18,12,2.0,Yes,Desktop,Clothing,No,0,46,0
TXN03775,30,52259.0,303.76,10,5.0,Yes,Desktop,Travel,No,2,53,0
TXN03776,51,28675.0,106.84,15,0.4,Yes,Desktop,Fuel,No,0,74,0
TXN03777,35,131562.0,112.34,11,8.4,No,Desktop,Grocery,No,0,71,0
TXN03778,24,36004.0,207.93,11,27.2,No,Desktop,Dining,No,0,15,0
TXN03779,36,29824.0,48.75,11,19.0,No,Desktop,Grocery,No,1,81,0
TXN03780,54,49976.0,434.16,11,0.3,Yes,Tablet,Clothing,No,0,32,0
TXN03781,40,35683.0,59.39,14,25.6,Yes,Mobile,Electronics,No,0,31,0
TXN03782,38,53735.0,25.86,10,7.2,Yes,Mobile,Clothing,No,0,96,0
TXN03783,56,74950.0,120.97,14,2.5,No,Mobile,Grocery,No,0,62,0
TXN03784,22,86075.0,466.97,10,16.8,Yes,Desktop,Travel,No,0,87,0
TXN03785,24,79357.0,191.84,18,4.7,Yes,Mobile,Dining,No,0,56,0
TXN03786,20,47933.0,218.85,12,3.5,No,Tablet,Clothing,No,1,33,0
TXN03787,42,56241.0,124.04,14,2.1,No,Mobile,Fuel,No,2,81,0
TXN03788,40,66081.0,106.23,10,8.0,No,Mobile,Grocery,Yes,0,59,0
TXN03789,55,24936.0,34.87,14,1.2,Yes,Mobile,Dining,No,1,113,0
TXN03790,41,71101.0,19.69,9,18.5,No,Desktop,Clothing,No,0,78,1
TXN03791,34,28547.0,140.4,11,7.6,No,Desktop,Dining,Yes,0,55,0
TXN03792,38,137757.0,342.93,9,7.1,No,Mobile,Travel,No,0,41,0
TXN03793,39,45847.0,158.03,15,0.2,No,Desktop,Electronics,No,1,26,0
TXN03794,20,50610.0,197.63,15,20.4,No,Mobile,Healthcare,No,0,92,0
TXN03795,68,38899.0,426.01,20,8.1,Yes,Mobile,Dining,No,1,50,0
TXN03796,44,41423.0,156.1,17,7.0,Yes,Mobile,Dining,No,0,40,0
TXN03797,40,153036.0,108.78,11,17.2,No,Tablet,Grocery,No,0,94,0
TXN03798,45,83973.0,62.34,15,0.8,Yes,Tablet,Fuel,No,0,52,0
TXN03799,46,27390.0,605.02,20,5.5,Yes,Mobile,Grocery,No,0,43,0
TXN03800,36,108227.0,182.86,9,10.3,No,Mobile,Travel,No,0,59,0
TXN03801,31,94094.0,56.41,18,7.4,Yes,Desktop,Dining,No,0,44,0
TXN03802,45,48462.0,47.02,17,2.4,Yes,Mobile,Electronics,No,1,75,0
TXN03803,42,63140.0,326.99,16,4.3,Yes,Mobile,Dining,Yes,0,89,0
TXN03804,29,54631.0,52.33,15,4.3,Yes,Mobile,Electronics,No,0,49,1
TXN03805,54,133619.0,528.77,13,57.9,No,Mobile,Healthcare,No,0,27,0
TXN03806,41,38436.0,13.23,19,4.7,No,Desktop,Electronics,No,0,90,1
TXN03807,46,58735.0,374.49,22,2.8,No,Mobile,Healthcare,No,0,68,0
TXN03808,53,45362.0,177.15,13,20.8,No,Tablet,Clothing,No,0,53,0
TXN03809,38,28860.0,131.94,11,6.6,Yes,Desktop,Clothing,No,1,47,0
TXN03810,41,147462.0,104.28,12,7.0,Yes,Desktop,Healthcare,No,0,67,0
TXN03811,47,32318.0,544.61,12,9.6,No,Mobile,Electronics,No,0,89,0
TXN03812,30,60727.0,211.27,12,10.9,No,Mobile,Fuel,No,0,33,0
TXN03813,39,25129.0,58.26,13,10.7,Yes,Desktop,Grocery,No,0,87,0
TXN03814,39,45959.0,30.34,12,0.4,No,Desktop,Healthcare,No,0,76,0
TXN03815,27,66501.0,138.29,10,20.5,No,Mobile,Clothing,No,0,20,0
TXN03816,63,37947.0,119.9,9,2.6,Yes,Mobile,Healthcare,No,1,99,0
TXN03817,23,71621.0,35.57,14,4.1,Yes,Mobile,Travel,No,0,45,0
TXN03818,24,48729.0,114.8,12,2.3,Yes,Desktop,Clothing,No,1,60,0
TXN03819,52,92700.0,75.82,9,17.5,Yes,Desktop,Fuel,No,1,42,0
TXN03820,46,101507.0,120.9,15,10.5,No,Desktop,Fuel,Yes,0,45,0
TXN03821,27,42237.0,214.48,9,16.9,No,Tablet,Electronics,No,0,77,0
TXN03822,45,56932.0,396.07,17,12.7,No,Desktop,Fuel,Yes,0,50,0
TXN03823,54,59733.0,248.29,9,1.3,No,Mobile,Travel,No,0,24,0
TXN03824,38,72678.0,67.38,12,4.3,No,Desktop,Travel,No,0,106,0
TXN03825,67,55357.0,161.2,13,8.5,Yes,Desktop,Healthcare,Yes,0,109,0
TXN03826,19,59915.0,126.21,8,4.4,No,Mobile,Dining,No,0,79,0
TXN03827,46,49294.0,41.34,8,2.8,No,Mobile,Fuel,No,0,26,0
TXN03828,51,57927.0,165.02,21,24.5,No,Desktop,Clothing,No,0,73,0
TXN03829,48,98633.0,529.97,11,16.5,Yes,Desktop,Dining,No,0,34,0
TXN03830,36,73558.0,123.15,13,5.1,Yes,Tablet,Clothing,No,0,103,0
TXN03831,35,75407.0,33.52,8,17.4,Yes,Desktop,Travel,No,0,34,0
TXN03832,43,76151.0,122.94,11,11.9,No,Mobile,Healthcare,Yes,0,75,0
TXN03833,47,51322.0,45.45,15,0.2,Yes,Desktop,Healthcare,Yes,0,78,0
TXN03834,45,63485.0,239.46,16,5.7,Yes,Desktop,Fuel,No,0,43,0
TXN03835,49,33751.0,182.62,13,4.1,No,Mobile,Electronics,Yes,0,85,0
TXN03836,27,97348.0,104.66,11,2.9,Yes,Mobile,Electronics,No,0,90,0
TXN03837,35,18000.0,92.07,17,3.5,Yes,Mobile,Fuel,No,0,102,0
TXN03838,28,52885.0,101.26,15,34.2,No,Mobile,Clothing,No,0,96,0
TXN03839,34,91903.0,120.8,7,8.0,Yes,Desktop,Dining,No,1,52,0
TXN03840,49,29773.0,64.7,19,22.6,Yes,Mobile,Dining,No,1,45,0
TXN03841,39,65840.0,39.54,17,2.9,Yes,Mobile,Healthcare,No,0,73,0
TXN03842,67,40487.0,298.4,17,2.3,Yes,Mobile,Electronics,No,1,55,0
TXN03843,40,46589.0,88.16,11,26.4,Yes,Desktop,Dining,Yes,0,57,0
TXN03844,39,84184.0,137.16,16,8.2,No,Mobile,Electronics,No,0,47,0
TXN03845,39,60127.0,150.76,8,27.1,Yes,Mobile,Grocery,No,0,87,0
TXN03846,31,22018.0,155.26,11,0.8,Yes,Mobile,Electronics,No,0,28,0
TXN03847,37,35444.0,46.92,11,29.8,Yes,Mobile,Healthcare,Yes,0,68,1
TXN03848,50,85305.0,31.4,7,6.4,Yes,Mobile,Grocery,Yes,1,59,0
TXN03849,39,67313.0,74.93,12,2.0,Yes,Desktop,Fuel,No,0,74,0
TXN03850,29,120783.0,164.69,15,13.8,Yes,Mobile,Grocery,Yes,0,51,0
TXN03851,28,117275.0,67.03,17,19.1,Yes,Mobile,Travel,No,0,38,0
TXN03852,33,47149.0,90.34,13,0.6,Yes,Mobile,Clothing,No,0,57,0
TXN03853,39,169659.0,658.08,11,52.3,Yes,Tablet,Dining,No,0,31,0
TXN03854,51,55609.0,27.42,10,14.3,Yes,Mobile,Grocery,No,1,63,0
TXN03855,23,35664.0,65.59,14,4.7,No,Tablet,Travel,No,0,89,0
TXN03856,34,41355.0,547.18,13,2.0,Yes,Desktop,Healthcare,No,0,68,0
TXN03857,40,19922.0,115.79,20,6.0,Yes,Mobile,Travel,No,0,36,0
TXN03858,18,113351.0,68.22,11,3.0,Yes,Desktop,Dining,Yes,0,51,0
TXN03859,29,112728.0,305.67,19,8.2,Yes,Mobile,Electronics,No,0,69,0
TXN03860,31,34826.0,125.42,12,18.3,Yes,Mobile,Travel,No,0,67,0
TXN03861,29,49639.0,90.82,13,13.0,Yes,Desktop,Clothing,No,0,34,0
TXN03862,40,57418.0,139.96,20,6.9,No,Desktop,Grocery,No,0,67,0
TXN03863,36,35701.0,70.88,11,1.5,No,Mobile,Dining,No,0,58,0
TXN03864,32,24967.0,53.17,16,37.8,Yes,Desktop,Grocery,No,0,47,0
TXN03865,43,50032.0,109.58,9,3.8,Yes,Desktop,Electronics,No,0,70,0
TXN03866,57,47601.0,53.45,11,3.9,Yes,Mobile,Dining,No,0,70,0
TXN03867,56,46180.0,121.03,17,12.4,No,Tablet,Travel,No,0,45,0
TXN03868,18,60798.0,159.34,17,17.7,Yes,Mobile,Grocery,No,0,102,0
TXN03869,44,104650.0,237.45,13,49.7,Yes,Tablet,Clothing,No,0,117,0
TXN03870,36,47988.0,295.84,20,41.7,Yes,Desktop,Healthcare,No,0,74,0
TXN03871,40,59384.0,86.74,13,29.4,No,Desktop,Grocery,No,0,70,0
TXN03872,34,76281.0,178.94,17,6.9,Yes,Desktop,Clothing,No,1,45,0
TXN03873,39,70577.0,177.95,14,2.2,Yes,Desktop,Travel,No,0,49,0
TXN03874,40,41714.0,155.98,20,10.5,No,Mobile,Healthcare,No,0,34,0
TXN03875,32,57438.0,81.77,10,0.2,Yes,Desktop,Travel,No,0,45,0
TXN03876,28,70367.0,52.72,9,2.6,Yes,Mobile,Electronics,No,0,38,0
TXN03877,33,33101.0,179.31,11,0.2,No,Mobile,Electronics,No,0,79,0
TXN03878,41,97118.0,30.63,14,2.4,No,Tablet,Healthcare,No,0,24,0
TXN03879,45,104747.0,96.86,24,7.7,No,Mobile,Travel,No,0,36,0
TXN03880,47,39729.0,15.56,12,6.0,Yes,Mobile,Healthcare,No,0,42,0
TXN03881,33,60008.0,41.2,14,5.5,No,Desktop,Dining,Yes,0,98,0
TXN03882,41,73432.0,59.49,8,21.3,No,Mobile,Travel,No,0,34,0
TXN03883,49,43026.0,288.55,12,13.5,Yes,Mobile,Travel,No,0,49,0
TXN03884,51,68310.0,208.09,12,33.1,Yes,Desktop,Healthcare,No,1,82,0
TXN03885,37,59193.0,77.04,8,7.1,No,Desktop,Fuel,No,1,31,0
TXN03886,36,28411.0,215.08,9,3.8,Yes,Mobile,Healthcare,No,0,74,0
TXN03887,40,67624.0,244.1,12,1.6,Yes,Mobile,Dining,No,0,36,0
TXN03888,25,33524.0,105.53,14,13.4,Yes,Tablet,Dining,No,0,115,0
TXN03889,36,83929.0,39.65,22,22.1,Yes,Tablet,Clothing,No,0,113,0
TXN03890,46,40662.0,101.61,15,2.4,No,Desktop,Electronics,No,1,28,0
TXN03891,45,51150.0,110.96,17,25.3,Yes,Mobile,Electronics,No,0,94,0
TXN03892,35,101988.0,44.77,11,9.0,Yes,Mobile,Electronics,No,0,32,0
TXN03893,40,68766.0,160.96,14,1.9,No,Tablet,Grocery,No,1,34,0
TXN03894,29,33838.0,150.11,8,12.4,No,Mobile,Dining,No,0,56,0
TXN03895,46,34835.0,171.32,14,8.8,No,Tablet,Fuel,No,0,29,0
TXN03896,37,41999.0,150.0,8,0.3,Yes,Mobile,Electronics,No,0,91,0
TXN03897,35,65688.0,215.16,10,6.1,Yes,Desktop,Electronics,No,0,19,0
TXN03898,34,64623.0,103.96,15,18.4,Yes,Mobile,Electronics,No,0,73,0
TXN03899,37,37635.0,141.02,8,9.7,Yes,Mobile,Electronics,No,0,46,0
TXN03900,33,32528.0,87.3,9,4.0,Yes,Desktop,Electronics,No,0,77,0
TXN03901,45,62430.0,75.18,9,31.7,No,Desktop,Grocery,No,0,49,0
TXN03902,34,50678.0,350.06,15,3.3,Yes,Desktop,Fuel,No,0,101,0
TXN03903,56,145195.0,23.39,7,3.5,Yes,Mobile,Dining,No,0,40,0
TXN03904,54,55913.0,241.99,6,5.3,No,Tablet,Fuel,No,0,22,0
TXN03905,28,124430.0,73.04,16,27.0,Yes,Mobile,Travel,No,0,141,0
TXN03906,39,32481.0,65.86,9,8.5,Yes,Mobile,Clothing,No,0,28,0
TXN03907,31,27096.0,147.93,7,13.8,Yes,Mobile,Dining,No,0,118,0
TXN03908,34,33225.0,36.44,12,44.9,Yes,Desktop,Electronics,No,0,54,0
TXN03909,60,93920.0,62.47,11,18.4,No,Mobile,Travel,No,0,42,0
TXN03910,35,121217.0,60.84,11,2.3,No,Desktop,Clothing,No,0,71,0
TXN03911,42,38681.0,100.52,17,18.6,Yes,Mobile,Travel,No,0,33,0
TXN03912,44,44705.0,63.07,19,16.6,Yes,Desktop,Healthcare,No,0,66,0
TXN03913,27,32502.0,431.98,15,3.2,Yes,Mobile,Travel,No,0,73,0
TXN03914,29,24339.0,505.28,10,4.7,No,Mobile,Travel,No,0,55,1
TXN03915,25,75991.0,23.81,11,14.9,No,Mobile,Electronics,No,0,35,1
TXN03916,28,60806.0,185.48,10,3.3,Yes,Mobile,Healthcare,No,0,110,0
TXN03917,18,55260.0,238.51,16,2.8,No,Mobile,Clothing,No,0,71,0
TXN03918,44,29292.0,185.28,15,14.6,Yes,Mobile,Travel,Yes,0,56,0
TXN03919,61,115044.0,70.88,12,25.5,Yes,Mobile,Fuel,No,0,92,0
TXN03920,40,43852.0,98.71,16,0.9,Yes,Mobile,Electronics,No,0,34,0
TXN03921,22,69928.0,65.95,17,7.1,No,Mobile,Travel,No,0,33,0
TXN03922,31,28582.0,85.74,10,11.2,Yes,Mobile,Travel,Yes,0,67,0
TXN03923,33,50481.0,45.58,16,13.5,No,Tablet,Healthcare,No,1,101,0
TXN03924,27,62706.0,109.47,12,66.9,Yes,Mobile,Fuel,No,0,52,0
TXN03925,47,63721.0,36.06,13,13.8,No,Mobile,Clothing,No,0,39,1
TXN03926,47,58964.0,102.25,12,11.6,Yes,Mobile,Grocery,No,0,88,0
TXN03927,25,68708.0,44.2,12,54.9,Yes,Mobile,Grocery,No,0,44,0
TXN03928,46,33069.0,141.59,9,0.8,Yes,Desktop,Fuel,No,0,131,0
TXN03929,55,60108.0,69.68,12,0.9,No,Mobile,Clothing,No,0,45,0
TXN03930,59,57889.0,151.4,14,9.9,No,Mobile,Grocery,No,0,95,0
TXN03931,70,61043.0,285.08,12,5.3,Yes,Desktop,Dining,No,0,47,0
TXN03932,28,56820.0,427.97,10,1.2,Yes,Tablet,Clothing,No,0,29,0
TXN03933,69,31012.0,15.88,11,4.4,No,Desktop,Dining,No,0,85,0
TXN03934,34,30396.0,61.57,12,13.5,Yes,Mobile,Clothing,No,0,107,0
TXN03935,31,20306.0,94.16,12,25.5,No,Desktop,Dining,No,0,31,0
TXN03936,42,79458.0,173.43,10,1.2,No,Mobile,Healthcare,No,2,83,0
TXN03937,32,79820.0,32.05,13,9.3,Yes,Desktop,Grocery,No,0,53,0
TXN03938,42,80393.0,54.7,6,4.2,No,Mobile,Dining,No,0,86,0
TXN03939,23,63142.0,133.19,13,13.2,No,Mobile,Dining,No,0,89,0
TXN03940,35,21061.0,128.43,18,9.6,Yes,Desktop,Grocery,Yes,0,58,0
TXN03941,52,34651.0,162.32,11,31.4,Yes,Desktop,Fuel,No,1,50,0
TXN03942,37,59384.0,171.13,13,0.5,Yes,Desktop,Clothing,No,0,49,0
TXN03943,40,58458.0,157.33,15,7.6,No,Mobile,Electronics,No,0,62,0
TXN03944,43,49754.0,140.11,10,2.6,No,Desktop,Dining,No,0,127,0
TXN03945,51,64932.0,125.47,16,9.2,Yes,Desktop,Clothing,No,0,36,0
TXN03946,20,55289.0,204.24,17,23.1,Yes,Mobile,Grocery,No,0,61,0
TXN03947,44,58072.0,20.01,15,29.1,Yes,Mobile,Electronics,No,0,44,0
TXN03948,35,41254.0,412.8,11,6.1,No,Desktop,Electronics,No,0,66,0
TXN03949,40,85562.0,20.57,17,20.0,Yes,Mobile,Clothing,No,0,71,0
TXN03950,50,45308.0,50.61,16,4.0,No,Desktop,Travel,No,0,15,0
TXN03951,25,30221.0,100.09,11,0.2,Yes,Mobile,Electronics,No,0,38,0
TXN03952,27,38876.0,205.53,13,23.2,Yes,Tablet,Dining,No,0,29,0
TXN03953,18,47018.0,10.93,13,1.5,Yes,Tablet,Fuel,No,0,39,1
TXN03954,32,86025.0,117.33,17,0.2,Yes,Mobile,Clothing,No,0,32,0
TXN03955,53,53964.0,226.2,17,5.2,Yes,Mobile,Dining,No,0,116,0
TXN03956,37,50581.0,265.9,9,5.7,No,Mobile,Travel,Yes,1,80,0
TXN03957,23,31357.0,68.69,7,1.0,No,Mobile,Electronics,No,0,74,0
TXN03958,33,78320.0,94.33,7,20.2,No,Mobile,Clothing,No,1,63,0
TXN03959,22,41016.0,73.3,15,6.2,Yes,Desktop,Travel,No,0,62,0
TXN03960,26,52579.0,87.65,9,8.1,No,Desktop,Dining,No,0,69,0
TXN03961,42,107063.0,52.56,11,3.7,No,Tablet,Dining,No,0,60,0
TXN03962,25,69150.0,58.91,14,8.6,Yes,Mobile,Dining,Yes,1,41,0
TXN03963,50,26433.0,169.86,15,17.5,Yes,Desktop,Fuel,No,0,83,0
TXN03964,37,24805.0,133.32,12,28.4,No,Mobile,Dining,No,0,143,0
TXN03965,39,53431.0,177.82,18,42.3,Yes,Mobile,Healthcare,No,1,30,0
TXN03966,35,31868.0,142.41,12,6.7,No,Mobile,Dining,No,0,50,0
TXN03967,47,73639.0,210.81,12,55.3,Yes,Desktop,Electronics,No,0,38,0
TXN03968,47,56056.0,242.27,13,4.2,No,Mobile,Clothing,No,0,60,0
TXN03969,42,59249.0,29.79,12,0.2,Yes,Tablet,Clothing,No,1,81,0
TXN03970,44,40017.0,60.58,16,17.5,Yes,Desktop,Clothing,No,0,107,0
