Car_ID,Brand,Model_Year,Mileage_Km,Engine_CC,Horsepower,Fuel_Efficiency_Kmpl,Owner_Count,Service_Count,Accident_Count,Car_Age,Commute_Distance_Km,Condition_Score,Selling_Price_Lakhs,Engine_Power_Copy,Random_Feature,Constant_Feature
CAR02121,Hyundai,2022,132929,1200,99,18.34,1,4,0,4,31.67,8.3,24.62,99,63.22,1
CAR02122,Honda,2012,84160,3000,212,13.38,2,7,0,14,21.75,6.0,18.56,212,71.96,1
CAR02123,Maruti,2017,122022,1500,118,16.98,1,4,3,9,23.78,9.2,17.59,118,65.49,1
CAR02124,Maruti,2014,35532,1200,74,16.99,1,6,0,12,27.55,6.5,12.16,74,52.6,1
CAR02125,Toyota,2022,35155,1600,112,19.42,4,7,0,4,13.71,8.7,26.68,112,70.5,1
CAR02126,BMW,2021,60785,1200,79,18.91,2,9,0,5,8.29,6.6,19.7,79,60.68,1
CAR02127,Mercedes,2018,81503,1000,80,19.66,1,11,2,8,9.95,9.1,22.86,80,65.79,1
CAR02128,Mercedes,2021,145875,2000,111,19.13,1,4,0,5,14.18,9.3,31.21,111,34.37,1
CAR02129,Ford,2013,89311,2500,156,14.47,3,6,0,13,17.06,8.2,13.44,156,44.16,1
CAR02130,Maruti,2025,58275,1200,71,17.79,3,10,1,1,42.07,6.7,31.76,71,62.4,1
CAR02131,Honda,2013,40957,3000,242,16.15,2,4,2,13,16.84,8.0,16.07,242,40.72,1
CAR02132,Ford,2024,113056,1500,104,14.73,1,7,0,2,7.81,6.6,30.57,104,90.78,1
CAR02133,Maruti,2015,42109,2500,168,14.96,3,6,2,11,14.43,6.0,12.37,168,58.48,1
CAR02134,Audi,2012,135260,2500,171,13.38,1,6,0,14,19.57,6.8,9.17,171,61.5,1
CAR02135,Tata,2014,57192,1500,126,18.3,1,9,0,12,28.18,7.4,21.18,126,71.08,1
CAR02136,Toyota,2024,132973,1500,121,18.86,2,5,0,2,7.29,6.7,23.22,121,55.4,1
CAR02137,Mercedes,2020,88226,2000,152,17.54,1,8,0,6,7.52,7.2,20.95,152,59.43,1
CAR02138,Ford,2018,61114,1000,64,21.2,2,7,3,8,34.66,6.8,15.05,64,38.46,1
CAR02139,Tata,2018,51452,1600,96,16.92,3,12,0,8,11.91,7.5,16.04,96,43.26,1
CAR02140,Ford,2024,55756,1000,83,18.76,2,8,0,2,15.09,7.2,25.25,83,49.94,1
CAR02141,Toyota,2024,78817,1500,102,18.77,1,8,0,2,21.98,5.5,28.26,102,28.09,1
CAR02142,Kia,2022,67296,3000,190,15.2,1,11,1,4,21.33,7.5,33.49,190,82.22,1
CAR02143,Mercedes,2015,49758,1800,124,14.26,1,5,1,11,10.49,6.5,14.23,124,27.21,1
CAR02144,Honda,2013,60331,1800,149,17.49,1,7,1,13,22.07,6.3,11.35,149,28.52,1
CAR02145,Ford,2025,67339,1600,107,16.64,2,6,0,1,20.77,6.3,25.09,107,50.19,1
CAR02146,Audi,2015,24940,1500,108,17.89,1,5,3,11,33.85,7.7,23.26,108,59.06,1
CAR02147,Mercedes,2017,79883,1800,142,16.14,1,13,0,9,19.12,8.0,19.24,142,35.45,1
CAR02148,Honda,2022,41826,1600,109,15.98,1,6,0,4,18.76,7.7,32.31,109,39.73,1
CAR02149,Mercedes,2022,38683,2500,155,12.82,1,14,1,4,36.7,8.4,30.99,155,44.58,1
CAR02150,BMW,2014,30419,1600,136,17.13,2,5,0,12,11.52,7.5,16.88,136,50.66,1
CAR02151,Audi,2012,28995,2500,209,15.57,2,9,1,14,9.25,7.7,20.84,209,62.85,1
CAR02152,Kia,2025,35320,2000,161,15.08,2,7,1,1,24.63,6.4,28.51,161,35.02,1
CAR02153,Mercedes,2023,47244,1800,136,19.24,2,11,3,3,11.76,8.1,29.61,136,41.54,1
CAR02154,Audi,2019,156547,1600,102,22.35,2,6,0,7,7.24,7.3,19.86,102,57.63,1
CAR02155,Tata,2023,51303,1600,132,18.25,1,8,0,3,16.9,8.3,29.93,132,73.6,1
CAR02156,Mercedes,2024,70413,1600,101,17.35,1,4,1,2,30.35,7.4,32.8,101,68.26,1
CAR02157,Mercedes,2016,77836,3000,237,11.6,2,4,1,10,37.55,7.5,21.26,237,57.66,1
CAR02158,Toyota,2016,68949,1600,132,18.17,1,11,3,10,29.06,6.5,19.26,132,8.85,1
CAR02159,Ford,2022,62774,3000,219,16.38,1,2,0,4,18.13,7.3,24.24,219,32.51,1
CAR02160,Tata,2015,37959,2000,158,20.18,4,8,0,11,20.42,10.0,21.8,158,34.32,1
CAR02161,Ford,2017,124874,2200,173,18.51,1,9,0,9,22.79,5.1,16.22,173,70.28,1
CAR02162,Maruti,2014,146588,1500,91,19.4,2,8,0,12,29.66,6.9,15.84,91,28.77,1
CAR02163,Toyota,2020,30484,2500,188,15.68,2,6,0,6,14.81,8.5,22.82,188,19.28,1
CAR02164,Mercedes,2016,41000,1500,87,15.62,1,6,0,10,10.1,6.6,17.07,87,57.78,1
CAR02165,Audi,2014,57310,1000,70,18.94,1,11,2,12,13.66,7.6,13.34,70,59.93,1
CAR02166,Ford,2022,42113,1800,108,16.43,2,6,1,4,9.2,7.4,22.09,108,34.9,1
CAR02167,Maruti,2012,81620,1200,81,18.39,1,4,0,14,12.92,8.6,13.74,81,41.16,1
CAR02168,Kia,2021,46837,2000,160,14.85,1,3,0,5,43.55,7.2,22.4,160,81.98,1
CAR02169,Hyundai,2023,172201,3000,254,14.94,4,0,1,3,8.21,5.4,27.34,254,22.47,1
CAR02170,Hyundai,2017,111067,1000,65,18.6,2,8,1,9,8.02,9.7,16.3,65,29.21,1
CAR02171,Maruti,2013,71525,1600,114,16.72,1,13,1,13,6.55,7.3,21.55,114,62.23,1
CAR02172,Mercedes,2024,103186,1000,70,17.71,1,4,4,2,5.45,7.7,25.2,70,52.3,1
CAR02173,Honda,2014,106916,1000,84,19.61,2,10,2,12,25.13,6.9,13.35,84,48.66,1
CAR02174,Audi,2012,50431,2500,173,17.85,1,9,1,14,9.04,7.7,12.47,173,19.05,1
CAR02175,Honda,2020,45019,1200,91,18.55,1,3,0,6,6.77,8.8,23.68,91,30.86,1
CAR02176,Maruti,2019,67326,1000,83,19.71,1,13,1,7,24.49,7.3,21.13,83,43.77,1
CAR02177,Honda,2023,95787,2500,166,18.73,1,8,0,3,8.86,6.5,20.96,166,87.96,1
CAR02178,Kia,2013,69197,1600,131,19.84,2,5,0,13,44.89,5.8,11.22,131,39.38,1
CAR02179,Maruti,2023,31968,1500,124,18.89,2,6,1,3,25.99,9.0,34.36,124,20.35,1
CAR02180,Ford,2022,45291,1600,133,18.52,1,6,0,4,21.29,6.9,24.55,133,41.12,1
CAR02181,Kia,2019,62872,1800,114,15.65,1,3,1,7,3.67,8.2,27.28,114,35.66,1
CAR02182,Honda,2023,62824,1000,67,17.74,1,3,1,3,27.13,8.4,22.35,67,61.53,1
CAR02183,Maruti,2025,157911,1000,81,19.43,2,7,0,1,4.36,7.2,24.74,81,-2.26,1
CAR02184,BMW,2020,34837,1500,99,18.05,1,5,1,6,11.92,7.4,21.59,99,36.41,1
CAR02185,Toyota,2012,81606,2000,146,14.59,1,4,2,14,18.95,7.5,14.89,146,78.55,1
CAR02186,Toyota,2024,127038,1000,59,20.55,4,4,1,2,5.63,8.5,30.7,59,62.46,1
CAR02187,Mercedes,2016,180646,1200,68,18.02,1,6,2,10,12.54,6.4,15.53,68,51.26,1
CAR02188,BMW,2019,54185,2200,148,17.97,4,2,2,7,30.25,7.2,15.44,148,38.85,1
CAR02189,Maruti,2022,81088,1000,72,19.03,1,3,0,4,18.03,7.9,21.18,72,63.49,1
CAR02190,Ford,2025,83997,2200,147,15.43,1,10,1,1,16.09,7.9,28.11,147,62.76,1
CAR02191,Ford,2013,70977,1600,116,15.55,2,6,1,13,20.36,8.3,11.21,116,27.54,1
CAR02192,Kia,2015,62172,2000,141,14.63,1,3,3,11,17.77,5.8,12.16,141,71.97,1
CAR02193,Ford,2018,79089,2500,189,17.49,1,7,0,8,38.36,7.1,21.77,189,94.68,1
CAR02194,Honda,2014,20798,3000,223,13.97,1,7,0,12,31.81,8.0,24.7,223,41.97,1
CAR02195,Mercedes,2024,88351,2000,135,17.06,4,5,1,2,7.35,5.8,18.65,135,29.8,1
CAR02196,Tata,2023,68797,3000,203,16.63,1,10,2,3,20.79,9.8,31.73,203,66.07,1
CAR02197,Kia,2016,58808,1600,95,14.79,2,6,3,10,5.58,5.5,11.32,95,68.64,1
CAR02198,Mercedes,2019,163281,2000,141,17.63,2,5,0,7,13.01,6.0,11.07,141,44.75,1
CAR02199,Audi,2023,47974,2500,182,11.68,2,13,2,3,16.87,6.6,21.93,182,25.98,1
CAR02200,Tata,2021,54217,3000,208,12.55,2,6,0,5,57.0,6.4,31.66,208,58.7,1
CAR02201,Hyundai,2014,159268,1500,97,15.42,1,5,2,12,18.58,8.2,8.74,97,-8.08,1
CAR02202,Kia,2015,44699,1200,92,20.29,1,8,0,11,4.15,7.6,15.84,92,52.82,1
CAR02203,Mercedes,2025,50746,2000,114,12.51,1,8,1,1,16.84,6.3,27.23,114,-13.86,1
CAR02204,Tata,2020,60839,1600,132,16.97,1,9,0,6,25.47,10.0,30.92,132,41.48,1
CAR02205,Maruti,2025,94890,1000,56,16.83,1,6,3,1,33.06,8.5,28.51,56,74.13,1
CAR02206,Tata,2025,71371,2500,210,13.15,1,8,1,1,10.73,7.8,38.34,210,93.11,1
CAR02207,Mercedes,2018,36332,3000,207,12.03,3,7,0,8,30.25,8.4,26.57,207,71.01,1
CAR02208,Hyundai,2012,51158,3000,202,16.07,3,5,0,14,10.06,8.0,19.03,202,53.36,1
CAR02209,Tata,2025,49456,1200,75,17.9,1,5,0,1,49.31,7.8,31.4,75,59.62,1
CAR02210,Mercedes,2023,62780,3000,166,16.88,1,7,0,3,9.61,8.2,33.2,166,54.6,1
CAR02211,Hyundai,2015,78729,2200,139,19.59,1,11,0,11,4.64,7.4,16.33,139,29.39,1
CAR02212,Honda,2015,78459,1800,105,21.08,1,9,1,11,8.5,8.4,15.65,105,58.46,1
CAR02213,Toyota,2020,29230,2200,165,15.6,1,6,2,6,9.54,7.6,29.91,165,43.01,1
CAR02214,BMW,2017,104916,3000,194,13.85,3,5,0,9,18.39,7.1,15.53,194,65.9,1
CAR02215,Hyundai,2020,72824,2500,195,15.61,1,6,2,6,27.35,9.6,28.48,195,72.87,1
CAR02216,Tata,2023,121198,2000,122,15.55,1,5,3,3,23.21,7.6,20.3,122,41.12,1
CAR02217,Honda,2017,79382,1600,131,18.28,1,7,1,9,18.02,7.2,12.63,131,48.52,1
CAR02218,Hyundai,2017,106696,1000,71,17.27,4,10,0,9,8.09,6.4,14.76,71,54.88,1
CAR02219,Audi,2016,80185,2000,117,12.53,3,1,1,10,22.88,6.2,9.48,117,54.42,1
CAR02220,Hyundai,2016,119127,1500,101,19.14,2,6,1,10,21.05,7.6,15.03,101,94.03,1
CAR02221,Maruti,2013,82220,2000,122,15.59,1,4,0,13,37.09,7.0,14.55,122,44.47,1
CAR02222,Honda,2019,62198,2000,122,14.33,1,8,0,7,16.69,6.5,19.56,122,12.46,1
CAR02223,Audi,2019,180726,1600,112,15.73,1,3,1,7,11.71,9.2,14.24,112,45.88,1
CAR02224,BMW,2022,96975,1200,90,21.6,1,7,0,4,24.97,8.9,23.23,90,88.18,1
CAR02225,Kia,2024,84148,3000,247,14.36,2,7,0,2,11.98,6.2,37.7,247,58.16,1
CAR02226,Audi,2012,36600,1200,84,15.53,1,5,0,14,12.04,7.1,14.38,84,52.14,1
CAR02227,Maruti,2019,36403,1500,126,15.34,1,8,1,7,3.07,5.4,21.38,126,25.9,1
CAR02228,Audi,2016,74151,1000,83,18.56,2,5,2,10,38.29,6.9,17.46,83,47.29,1
CAR02229,Toyota,2013,69399,2200,178,16.67,1,8,0,13,8.2,6.6,19.8,178,80.62,1
CAR02230,Kia,2025,49305,1000,70,17.55,2,5,1,1,16.24,7.3,25.56,70,72.06,1
CAR02231,Ford,2013,69257,3000,178,13.08,1,5,1,13,4.55,6.3,12.12,178,78.93,1
CAR02232,Maruti,2025,132856,1000,62,19.37,1,10,0,1,10.84,5.2,27.66,62,25.16,1
CAR02233,Ford,2017,88883,1800,134,17.13,1,7,1,9,11.89,6.8,17.63,134,64.78,1
CAR02234,Toyota,2022,38898,2200,149,10.92,3,8,0,4,29.4,9.1,27.59,149,8.96,1
CAR02235,Honda,2024,61819,1500,89,18.16,1,7,0,2,72.53,6.7,27.72,89,48.19,1
CAR02236,Honda,2020,45248,3000,208,9.96,1,8,1,6,23.83,10.0,32.69,208,56.26,1
CAR02237,Kia,2012,54594,2500,139,14.28,1,4,0,14,43.2,6.4,16.86,139,73.53,1
CAR02238,BMW,2023,53961,1500,116,16.71,2,4,0,3,13.9,7.6,26.0,116,68.64,1
CAR02239,Hyundai,2017,52428,1800,103,14.7,3,1,0,9,31.18,7.9,17.12,103,75.27,1
CAR02240,Maruti,2020,36950,2200,163,17.4,1,8,3,6,36.21,6.1,24.97,163,78.06,1
CAR02241,Toyota,2019,61371,1600,126,15.18,1,7,2,7,4.65,5.3,17.87,126,48.5,1
CAR02242,Mercedes,2022,50507,1800,106,15.81,4,4,1,4,14.93,8.9,21.63,106,23.37,1
CAR02243,Mercedes,2017,17394,1500,106,19.47,2,6,1,9,16.46,8.9,22.48,106,61.25,1
CAR02244,Audi,2014,163731,3000,235,12.33,2,10,1,12,17.65,9.3,15.94,235,66.95,1
CAR02245,Toyota,2019,106095,3000,188,11.91,1,10,0,7,23.5,6.4,21.52,188,39.15,1
CAR02246,Kia,2020,54875,2200,132,15.18,1,2,1,6,17.82,8.0,25.17,132,51.49,1
CAR02247,Honda,2012,65553,1200,78,19.65,2,7,2,14,21.89,7.6,18.03,78,63.73,1
CAR02248,Toyota,2023,38365,2200,158,18.61,2,6,0,3,38.36,7.4,29.75,158,80.68,1
CAR02249,Toyota,2020,139416,2200,159,13.84,2,5,0,6,26.25,7.0,21.28,159,21.91,1
CAR02250,Audi,2025,152653,1800,106,15.15,1,8,1,1,8.34,8.5,34.25,106,74.61,1
CAR02251,Hyundai,2017,69749,3000,206,12.88,2,10,0,9,15.16,10.0,31.07,206,48.81,1
CAR02252,BMW,2017,103025,1500,95,18.17,3,5,0,9,5.96,7.9,16.3,95,46.71,1
CAR02253,BMW,2023,70335,1600,128,15.89,3,11,0,3,30.91,7.7,27.24,128,75.02,1
CAR02254,Honda,2015,35618,1000,64,20.52,1,4,0,11,26.25,6.6,13.19,64,39.18,1
CAR02255,Honda,2012,54004,2000,160,14.45,2,6,4,14,16.01,8.4,15.68,160,60.73,1
CAR02256,Toyota,2021,68976,1600,109,13.63,2,8,0,5,18.83,4.3,27.87,109,36.17,1
CAR02257,Kia,2019,52976,1000,77,20.21,3,8,0,7,7.37,7.1,20.69,77,45.85,1
CAR02258,Toyota,2013,58909,1200,84,19.87,2,14,0,13,20.37,8.0,15.51,84,79.51,1
CAR02259,BMW,2023,62381,1500,110,19.8,4,6,0,3,27.79,7.8,28.18,110,58.5,1
CAR02260,Kia,2012,62677,3000,201,9.44,4,7,0,14,20.71,7.4,10.97,201,75.63,1
CAR02261,BMW,2013,66547,2500,195,13.53,1,6,3,13,11.4,5.1,11.03,195,9.02,1
CAR02262,BMW,2012,40331,2200,149,15.21,2,7,1,14,27.58,9.4,16.15,149,76.39,1
CAR02263,Maruti,2012,47074,1600,110,20.94,2,6,0,14,29.16,7.8,15.39,110,29.54,1
CAR02264,Ford,2020,36464,1000,71,18.82,1,8,0,6,24.45,7.5,22.16,71,37.43,1
CAR02265,Toyota,2024,100928,2500,200,12.16,1,9,1,2,42.85,9.1,32.95,200,40.8,1
CAR02266,Hyundai,2025,25200,1600,120,18.02,1,11,1,1,27.75,9.1,32.29,120,57.54,1
CAR02267,BMW,2012,109235,1500,98,20.33,2,12,1,14,10.58,7.2,12.66,98,57.85,1
CAR02268,Honda,2024,121297,3000,225,15.62,1,3,0,2,20.74,7.2,29.52,225,62.26,1
CAR02269,Toyota,2015,56736,1600,119,18.55,3,7,0,11,33.88,8.1,20.26,119,57.51,1
CAR02270,Toyota,2021,20145,1600,133,17.95,2,7,1,5,13.08,9.1,22.71,133,57.8,1
CAR02271,Toyota,2017,55246,3000,241,8.89,2,10,2,9,26.53,8.8,18.95,241,43.9,1
CAR02272,Tata,2018,63149,1200,89,18.62,1,8,1,8,10.21,6.2,20.05,89,54.54,1
CAR02273,Tata,2013,41249,1800,117,17.21,2,11,0,13,15.77,6.1,13.19,117,58.79,1
CAR02274,Toyota,2017,51549,1600,125,17.11,1,13,1,9,30.07,6.4,22.31,125,21.67,1
CAR02275,BMW,2018,129409,3000,217,14.84,1,8,1,8,28.85,8.2,15.21,217,60.66,1
CAR02276,Tata,2021,87672,1800,152,16.51,3,11,2,5,40.93,7.0,27.8,152,54.42,1
CAR02277,Maruti,2025,42877,3000,187,12.69,2,6,1,1,10.37,8.1,29.35,187,71.08,1
CAR02278,Maruti,2021,31673,3000,172,15.51,1,7,1,5,5.29,5.8,32.9,172,80.14,1
CAR02279,Maruti,2013,56105,1200,69,17.74,3,8,0,13,32.58,6.4,22.49,69,81.3,1
CAR02280,Audi,2013,59047,3000,223,13.56,1,4,1,13,49.62,8.1,24.47,223,-14.15,1
CAR02281,Mercedes,2021,81262,1500,125,19.51,1,10,1,5,6.51,5.5,27.8,125,32.72,1
CAR02282,Ford,2018,51085,1600,88,15.41,2,6,0,8,22.01,9.8,24.14,88,29.65,1
CAR02283,Mercedes,2023,81823,1000,77,16.9,1,6,0,3,2.44,8.9,27.55,77,50.63,1
CAR02284,Audi,2012,155276,1000,75,21.86,2,9,0,14,25.71,9.3,12.07,75,36.81,1
CAR02285,Tata,2019,93819,1000,77,17.96,2,7,1,7,38.11,8.5,17.64,77,69.52,1
CAR02286,Audi,2022,63609,3000,197,14.81,2,3,1,4,7.78,5.1,23.06,197,36.56,1
CAR02287,Mercedes,2024,59858,2500,199,11.31,1,6,0,2,17.4,9.0,32.32,199,54.1,1
CAR02288,Mercedes,2014,55361,1800,101,11.85,1,3,1,12,10.93,8.4,20.72,101,34.33,1
CAR02289,Kia,2022,110573,1800,140,17.59,1,7,0,4,12.05,7.1,23.59,140,52.68,1
CAR02290,Ford,2017,49014,3000,189,13.17,4,4,0,9,12.54,6.9,16.29,189,-1.85,1
CAR02291,Audi,2020,66336,1500,104,18.46,1,7,1,6,20.28,8.5,27.05,104,36.76,1
CAR02292,Honda,2017,66515,1500,120,21.46,1,8,0,9,12.65,5.4,22.04,120,14.9,1
CAR02293,Audi,2020,51862,2200,139,13.24,3,3,3,6,21.2,8.7,21.89,139,72.2,1
CAR02294,Toyota,2018,35050,3000,182,13.5,2,8,1,8,26.22,6.7,25.62,182,52.28,1
CAR02295,Kia,2020,75168,2000,151,19.24,3,7,0,6,18.34,7.7,21.96,151,47.6,1
CAR02296,Toyota,2013,63240,1200,85,16.39,4,6,1,13,22.79,7.8,14.12,85,42.1,1
CAR02297,Audi,2023,81410,1000,70,17.97,1,7,0,3,29.69,5.7,21.63,70,46.33,1
CAR02298,Hyundai,2019,51125,1200,75,15.04,1,7,2,7,40.07,5.4,19.53,75,71.19,1
CAR02299,Maruti,2019,112590,1000,56,23.62,1,1,1,7,26.73,7.8,18.99,56,50.03,1
CAR02300,Tata,2013,43809,3000,202,9.02,1,7,2,13,6.82,7.4,21.57,202,42.16,1
CAR02301,Mercedes,2023,140444,2500,145,16.45,2,5,1,3,22.51,7.9,22.49,145,15.1,1
CAR02302,Tata,2025,29605,2200,181,13.07,1,8,1,1,8.98,6.2,35.98,181,39.01,1
CAR02303,Hyundai,2015,79046,1500,84,15.61,2,7,2,11,16.13,8.6,21.94,84,47.63,1
CAR02304,Kia,2025,80506,2500,170,16.99,1,11,0,1,2.86,9.1,31.71,170,57.45,1
CAR02305,Hyundai,2022,45440,1200,68,17.09,1,7,0,4,15.69,7.1,25.79,68,60.6,1
CAR02306,Audi,2018,78678,1200,69,19.88,2,6,1,8,5.98,6.0,15.05,69,64.23,1
CAR02307,Audi,2022,115604,1500,112,20.47,1,11,3,4,9.93,6.8,28.05,112,47.23,1
CAR02308,Hyundai,2015,23970,2200,164,16.12,2,5,2,11,38.54,7.9,20.73,164,31.91,1
CAR02309,Hyundai,2015,81502,1000,56,20.92,4,5,0,11,15.6,8.1,12.73,56,46.35,1
CAR02310,Tata,2017,21166,2500,138,15.02,2,5,1,9,3.58,10.0,18.01,138,31.13,1
CAR02311,Ford,2021,42091,2200,126,15.97,1,7,2,5,22.17,8.6,31.37,126,13.84,1
CAR02312,Audi,2017,135302,1600,125,16.16,3,9,1,9,11.27,7.2,12.13,125,58.29,1
CAR02313,BMW,2021,50028,1800,131,20.71,1,7,0,5,16.73,8.2,26.31,131,11.28,1
CAR02314,Ford,2014,38326,1000,56,20.63,2,11,0,12,36.22,7.9,20.32,56,28.1,1
CAR02315,Ford,2020,59461,1600,111,18.47,1,3,0,6,18.56,7.6,23.29,111,48.9,1
CAR02316,BMW,2023,164835,1000,76,20.68,1,9,0,3,22.24,9.7,36.33,76,83.0,1
CAR02317,Audi,2021,28506,1000,81,17.79,4,6,0,5,10.34,6.7,32.7,81,36.26,1
CAR02318,BMW,2025,40500,1000,83,21.0,1,3,0,1,17.51,8.3,30.14,83,8.49,1
CAR02319,Mercedes,2022,127515,2200,143,18.83,3,8,0,4,25.4,8.3,21.85,143,46.84,1
CAR02320,Kia,2013,149958,2200,130,12.95,1,8,1,13,23.03,9.9,24.68,130,48.02,1
CAR02321,Mercedes,2017,62044,1600,99,18.51,3,9,1,9,4.01,4.8,11.95,99,30.76,1
CAR02322,Kia,2023,37219,1200,94,18.7,4,9,0,3,6.5,9.1,30.04,94,45.0,1
CAR02323,Tata,2018,166920,1500,126,16.68,1,2,0,8,17.66,6.1,21.92,126,34.4,1
CAR02324,Toyota,2023,133205,2500,172,12.67,2,8,0,3,29.25,5.5,30.45,172,56.86,1
CAR02325,Hyundai,2024,88227,2500,160,16.96,2,4,1,2,12.45,6.3,25.21,160,35.06,1
CAR02326,BMW,2020,45097,2000,136,16.7,3,4,0,6,26.35,5.6,18.16,136,35.25,1
CAR02327,Hyundai,2024,63582,3000,192,13.01,1,3,0,2,22.71,9.0,33.41,192,65.67,1
CAR02328,Honda,2014,60475,3000,188,14.51,2,6,0,12,26.52,9.6,23.96,188,45.7,1
CAR02329,Ford,2021,75435,1600,117,17.17,1,6,1,5,4.86,6.6,28.74,117,38.04,1
CAR02330,Toyota,2014,124878,1000,55,17.73,1,6,1,12,45.52,7.2,21.21,55,80.2,1
CAR02331,Ford,2018,96556,1000,63,19.4,1,8,1,8,12.7,9.0,24.87,63,56.82,1
CAR02332,Audi,2025,40028,1800,135,16.8,2,7,0,1,10.34,9.7,29.2,135,15.94,1
CAR02333,Kia,2015,120761,1200,67,15.02,3,4,1,11,13.29,7.7,13.53,67,25.33,1
CAR02334,Tata,2024,74836,2000,115,15.03,1,4,2,2,17.42,6.9,22.56,115,47.84,1
CAR02335,BMW,2019,88550,2200,140,13.19,2,9,1,7,8.22,5.7,23.0,140,67.53,1
CAR02336,Maruti,2024,125754,1000,81,15.84,2,12,1,2,6.97,5.9,18.38,81,6.81,1
CAR02337,Hyundai,2018,39416,2000,156,17.22,1,7,1,8,11.91,9.6,27.04,156,24.67,1
CAR02338,Audi,2016,63961,2500,139,13.52,3,7,1,10,5.02,6.0,18.08,139,77.24,1
CAR02339,Honda,2018,51174,1800,126,18.94,1,4,0,8,6.03,8.0,26.82,126,33.69,1
CAR02340,Audi,2014,32100,2200,139,12.06,1,10,1,12,15.01,7.2,13.44,139,33.81,1
CAR02341,Mercedes,2023,75975,2000,149,15.69,1,3,0,3,15.48,7.1,27.35,149,20.86,1
CAR02342,Honda,2013,201258,1600,123,16.2,3,7,0,13,13.47,5.5,7.94,123,60.87,1
CAR02343,Honda,2017,28399,2200,178,12.56,4,9,1,9,8.36,7.2,24.78,178,16.34,1
CAR02344,Honda,2013,64063,3000,208,13.44,1,7,1,13,10.87,9.6,17.88,208,47.83,1
CAR02345,Toyota,2014,86715,2200,187,12.73,1,12,0,12,12.57,7.5,19.33,187,59.12,1
CAR02346,Mercedes,2017,68702,1800,152,17.3,2,9,0,9,11.15,8.2,22.42,152,51.43,1
CAR02347,Audi,2016,61774,2200,179,17.16,2,6,0,10,6.78,5.6,17.19,179,54.26,1
CAR02348,Mercedes,2019,36225,1500,108,18.25,2,6,1,7,39.87,7.4,22.1,108,37.75,1
CAR02349,Maruti,2020,72178,1200,80,19.36,4,1,0,6,4.57,7.3,27.8,80,71.68,1
CAR02350,Kia,2022,46240,1800,119,18.92,3,7,1,4,7.32,7.3,20.92,119,58.02,1
CAR02351,Honda,2014,24262,1600,89,17.38,3,10,0,12,6.64,8.1,22.74,89,21.21,1
CAR02352,Ford,2023,111269,1800,112,15.21,2,9,0,3,23.36,7.8,24.4,112,39.53,1
CAR02353,Honda,2021,100049,2500,191,13.64,1,6,0,5,29.59,6.2,27.76,191,88.11,1
CAR02354,Hyundai,2014,66529,1600,117,16.25,2,5,3,12,18.48,6.6,21.84,117,57.29,1
CAR02355,Honda,2014,72058,3000,247,11.34,1,8,2,12,6.03,7.5,19.47,247,64.05,1
CAR02356,Audi,2024,105407,2200,124,17.28,1,2,0,2,5.12,10.0,37.27,124,26.09,1
CAR02357,Tata,2024,71905,2200,131,16.77,1,12,1,2,18.3,6.5,32.11,131,70.16,1
CAR02358,BMW,2017,97631,2500,197,11.53,2,5,0,9,8.15,6.9,29.33,197,8.01,1
CAR02359,Ford,2012,56856,2000,132,14.63,2,5,1,14,8.06,7.1,12.41,132,56.2,1
CAR02360,Ford,2018,117305,2500,146,12.67,2,10,1,8,16.93,7.9,30.27,146,43.7,1
CAR02361,Kia,2023,75094,1500,127,18.35,1,6,1,3,9.58,8.8,27.43,127,44.35,1
CAR02362,Honda,2012,70931,1000,79,21.3,2,7,0,14,30.21,8.0,11.0,79,70.51,1
CAR02363,Toyota,2025,36703,2000,135,17.18,1,9,2,1,31.4,6.2,33.88,135,27.53,1
CAR02364,BMW,2016,73959,1000,80,17.74,2,10,2,10,35.31,8.3,23.76,80,54.73,1
CAR02365,Audi,2021,44702,3000,226,12.79,1,6,0,5,22.77,9.5,41.3,226,55.22,1
CAR02366,Audi,2024,48772,1200,94,15.79,3,8,0,2,17.57,7.6,29.67,94,55.05,1
CAR02367,BMW,2019,45036,1200,95,15.94,2,8,0,7,18.62,7.2,27.98,95,78.3,1
CAR02368,Hyundai,2015,40229,2200,127,17.41,2,9,2,11,27.1,9.8,15.76,127,49.21,1
CAR02369,Hyundai,2016,169107,1200,88,21.46,2,10,2,10,48.81,5.8,6.78,88,58.96,1
CAR02370,Honda,2015,118331,2500,138,13.43,2,8,1,11,42.43,7.7,14.5,138,70.72,1
CAR02371,Honda,2023,154247,2000,113,16.38,1,8,3,3,11.94,8.0,18.39,113,34.93,1
CAR02372,Honda,2023,37490,2200,181,17.16,2,14,0,3,13.78,7.9,30.82,181,46.86,1
CAR02373,Mercedes,2025,67118,2200,156,12.39,2,10,2,1,24.38,8.3,34.8,156,24.55,1
CAR02374,Tata,2015,36318,2000,154,14.19,2,8,0,11,66.27,6.0,19.08,154,61.21,1
CAR02375,Kia,2023,47528,3000,240,17.42,1,10,0,3,7.51,7.2,35.67,240,52.16,1
CAR02376,Tata,2019,43001,3000,250,11.51,3,5,0,7,14.32,7.0,29.4,250,64.71,1
CAR02377,Mercedes,2013,113545,2200,178,14.99,1,5,1,13,9.98,6.0,11.97,178,48.41,1
CAR02378,Audi,2012,54385,3000,208,12.22,1,5,1,14,36.11,5.6,13.27,208,39.07,1
