Customer_ID,Age,Annual_Income,Credit_Limit,Bill_Amount,Payment_Amount,Total_Transactions,Late_Payments,Credit_Utilization,Months_With_Bank,Employment_Type,Education_Level,Marital_Status,Card_Type,Region,Default
CUST103189,21,30939.0,6612.0,2737.0,1023.0,24,0,41.39,115,Student,Diploma,Single,Standard,West,0
CUST103190,30,171894.0,72674.0,11907.0,2183.0,30,2,16.38,98,Student,Bachelor,Divorced,Platinum,North,0
CUST103191,41,77507.0,44875.0,9147.0,4645.0,23,3,20.38,18,Salaried,Bachelor,Married,Standard,North,0
CUST103192,25,29981.0,14662.0,2699.0,1519.0,17,1,18.41,94,Student,,Single,Standard,North,0
CUST103193,22,50977.0,15193.0,8797.0,6080.0,26,4,57.9,58,Salaried,,Married,Gold,North,0
CUST103194,42,69088.0,29764.0,14222.0,7786.0,18,3,47.78,57,,Diploma,Married,Signature,South,0
CUST103195,68,165988.0,84227.0,49412.0,8783.0,22,0,58.67,65,Salaried,Master,Married,Standard,Central,0
CUST103196,22,35337.0,18165.0,5240.0,1770.0,16,2,28.85,79,Salaried,Bachelor,Married,Standard,North,0
CUST103197,30,111187.0,53733.0,33728.0,14842.0,20,0,62.77,55,Student,Bachelor,Married,Standard,West,0
CUST103198,54,140345.0,82159.0,24316.0,14823.0,18,4,29.6,77,Salaried,Bachelor,Married,Gold,East,0
CUST103199,36,45999.0,26912.0,3897.0,1833.0,26,2,14.48,77,Business,Master,Divorced,Standard,South,0
CUST103200,68,55799.0,24522.0,10087.0,1990.0,25,3,41.13,64,Business,Bachelor,Married,Gold,South,0
CUST103201,59,36760.0,13415.0,5666.0,3585.0,20,4,42.24,31,Unemployed,Bachelor,Married,Standard,North,0
CUST103202,42,58118.0,27361.0,13669.0,4326.0,27,0,49.96,64,Unemployed,Bachelor,Married,Platinum,West,0
CUST103203,32,63705.0,35618.0,13639.0,8058.0,20,0,38.29,114,Self-Employed,Bachelor,Married,Standard,North,0
CUST103204,44,93428.0,14278.0,4136.0,2455.0,23,2,28.97,134,Self-Employed,Bachelor,Married,Gold,North,0
CUST103205,67,118390.0,76480.0,31870.0,16806.0,18,5,41.67,72,Salaried,Bachelor,Divorced,Platinum,East,1
CUST103206,60,43075.0,10400.0,5621.0,1932.0,19,3,54.05,130,Salaried,Master,Married,Standard,East,0
CUST103207,58,22029.0,8484.0,2466.0,1409.0,18,0,29.07,39,Self-Employed,Doctorate,Married,Gold,West,0
CUST103208,30,64245.0,37649.0,7966.0,1752.0,25,2,21.16,80,Salaried,Doctorate,Widowed,Standard,West,0
CUST103209,55,76389.0,20054.0,5110.0,3632.0,27,1,25.48,101,Salaried,High School,Divorced,Standard,East,0
CUST103210,69,74557.0,28958.0,15680.0,9869.0,18,0,54.15,49,Salaried,Bachelor,Married,Standard,West,0
CUST103211,52,54310.0,11747.0,1321.0,1090.0,20,1,11.25,122,Salaried,Bachelor,Single,Standard,South,0
CUST103212,27,69616.0,24194.0,9507.0,3952.0,20,1,39.29,120,Business,Diploma,Married,Platinum,North,0
CUST103213,41,149588.0,35687.0,10320.0,4627.0,31,3,28.92,55,Salaried,Master,Single,Gold,Central,0
CUST103214,40,80185.0,26606.0,5436.0,2679.0,18,2,20.43,39,Student,Doctorate,Single,Gold,South,0
CUST103215,46,52933.0,17824.0,6266.0,4793.0,20,1,35.15,37,Salaried,Diploma,Single,Platinum,North,0
CUST103216,24,49367.0,31920.0,13840.0,6305.0,25,2,43.36,63,,Diploma,Single,Platinum,West,0
CUST103217,66,59203.0,38328.0,19846.0,10419.0,26,2,51.78,58,Salaried,Master,Married,Gold,East,0
CUST103218,42,159907.0,33164.0,11844.0,3351.0,35,0,35.71,57,Business,Bachelor,Single,Standard,East,0
CUST103219,35,58766.0,30146.0,7918.0,4642.0,24,2,26.27,59,Business,Bachelor,Single,Platinum,North,0
CUST103220,60,64296.0,11308.0,4603.0,2489.0,21,0,40.71,35,Salaried,Master,Married,Standard,West,0
CUST103221,41,49855.0,8231.0,5409.0,3297.0,20,1,65.71,20,Salaried,High School,Married,Standard,South,0
CUST103222,35,118965.0,24110.0,18284.0,8456.0,19,2,75.84,102,Business,Bachelor,Single,Gold,North,0
CUST103223,42,191005.0,120857.0,60970.0,41418.0,24,1,50.45,57,Self-Employed,High School,Married,Standard,North,0
CUST103224,48,83281.0,51670.0,5521.0,3788.0,17,1,10.69,102,Salaried,Bachelor,Married,Standard,West,0
CUST103225,34,68028.0,16800.0,12827.0,1859.0,18,3,76.35,19,Self-Employed,Diploma,Single,Platinum,West,0
CUST103226,47,66328.0,15311.0,8494.0,5088.0,19,3,55.48,23,Salaried,Master,Divorced,Standard,South,0
CUST103227,61,18000.0,4865.0,1563.0,685.0,21,1,32.13,6,Salaried,Diploma,Married,Gold,South,0
CUST103228,60,97927.0,39932.0,15478.0,5440.0,15,2,38.76,59,Business,Bachelor,Married,Gold,North,0
CUST103229,48,69978.0,30430.0,13662.0,,22,2,44.9,79,Unemployed,Bachelor,Single,Gold,East,0
CUST103230,46,82267.0,21455.0,16016.0,10633.0,27,1,74.65,94,Self-Employed,Bachelor,Married,Standard,South,0
CUST103231,69,43951.0,23220.0,13921.0,7477.0,33,1,59.95,22,Salaried,Master,Single,Platinum,Central,0
CUST103232,22,52612.0,16035.0,1506.0,752.0,22,3,9.39,44,Unemployed,Bachelor,Married,Gold,West,0
CUST103233,45,51848.0,31683.0,13836.0,2817.0,21,1,,66,Business,Master,Single,Gold,East,1
CUST103234,23,114009.0,54537.0,12971.0,5679.0,30,2,23.78,37,Self-Employed,Master,Married,Platinum,West,0
CUST103235,28,52777.0,19431.0,12979.0,8597.0,22,1,66.8,42,Self-Employed,Bachelor,Single,Gold,North,0
CUST103236,64,204353.0,111363.0,65817.0,19362.0,31,3,59.1,77,Business,Bachelor,Single,Standard,West,0
CUST103237,53,82382.0,46048.0,13318.0,7153.0,25,3,28.92,17,Business,Doctorate,Married,Standard,South,0
CUST103238,62,32226.0,9514.0,4211.0,2609.0,19,3,44.26,29,Business,High School,Single,Standard,East,0
CUST103239,55,60563.0,19372.0,13185.0,8063.0,17,1,68.06,84,Unemployed,Bachelor,Single,Gold,Central,0
CUST103240,26,45421.0,28069.0,15806.0,4593.0,19,4,56.31,52,Salaried,Master,Married,Gold,Central,0
CUST103241,59,19443.0,4518.0,1924.0,1503.0,20,0,42.59,37,Salaried,Bachelor,Married,Gold,West,0
CUST103242,43,156663.0,26801.0,9263.0,4914.0,21,1,34.56,28,Salaried,Bachelor,Single,Standard,West,0
CUST103243,45,95690.0,36078.0,14192.0,,20,1,39.34,51,Business,High School,Divorced,Platinum,West,0
CUST103244,70,87152.0,47986.0,35074.0,15089.0,22,2,73.09,49,Self-Employed,Master,Single,Gold,West,0
CUST103245,63,71190.0,38146.0,12091.0,8720.0,33,0,31.7,111,Student,Master,Married,Platinum,North,0
CUST103246,39,30395.0,18534.0,11931.0,4630.0,26,0,64.37,58,Salaried,Doctorate,Single,Platinum,East,0
CUST103247,25,49819.0,20755.0,2826.0,605.0,27,0,13.62,12,Business,High School,Single,Standard,North,0
CUST103248,31,103272.0,20658.0,10832.0,6352.0,15,2,52.43,64,Salaried,Diploma,Divorced,Standard,North,0
CUST103249,32,36460.0,16201.0,2005.0,603.0,29,3,12.38,62,Business,Bachelor,Widowed,Standard,West,0
CUST103250,30,18000.0,9706.0,5374.0,3812.0,25,0,55.37,152,Salaried,Diploma,Widowed,Standard,East,0
CUST103251,28,57368.0,11282.0,6595.0,5114.0,21,3,58.46,36,Unemployed,Bachelor,Married,Standard,North,0
CUST103252,44,60125.0,14209.0,3439.0,2547.0,24,0,24.2,111,Self-Employed,Master,Single,Gold,South,0
CUST103253,48,70032.0,10935.0,7687.0,411.0,13,3,70.3,108,Business,High School,Single,Standard,West,0
CUST103254,61,97035.0,43358.0,26114.0,843.0,23,0,60.23,41,Salaried,High School,Single,Standard,Central,0
CUST103255,56,92302.0,54769.0,19507.0,13218.0,25,3,35.62,42,Business,Doctorate,Single,Standard,West,0
CUST103256,57,74942.0,36372.0,22550.0,14141.0,30,1,62.0,16,Salaried,Bachelor,Married,Standard,East,0
CUST103257,41,125453.0,80418.0,4226.0,3353.0,24,2,5.26,70,Salaried,High School,Married,Gold,South,0
CUST103258,28,28190.0,5117.0,3668.0,230.0,28,2,71.68,75,Business,Bachelor,Married,Gold,South,0
CUST103259,29,85790.0,51603.0,9225.0,2270.0,25,1,17.88,72,Salaried,Master,Married,Gold,West,0
CUST103260,67,91742.0,51103.0,11247.0,5544.0,19,2,22.01,41,Salaried,Master,Single,Standard,West,0
CUST103261,35,32872.0,10096.0,427.0,119.0,30,1,4.23,99,Salaried,Bachelor,Single,Platinum,South,0
CUST103262,68,28440.0,18110.0,7460.0,4623.0,23,2,41.19,50,Self-Employed,Bachelor,Married,Standard,West,1
CUST103263,66,43126.0,12678.0,1791.0,,15,3,14.13,23,Salaried,Bachelor,Divorced,Standard,West,0
CUST103264,60,45175.0,26863.0,15394.0,5437.0,24,2,57.31,66,Self-Employed,Bachelor,Single,Standard,West,0
CUST103265,38,98373.0,58077.0,24372.0,17622.0,20,2,41.96,91,Salaried,Doctorate,Single,Gold,West,0
CUST103266,62,46358.0,24515.0,2983.0,743.0,25,0,12.17,49,Salaried,Doctorate,Widowed,Platinum,Central,0
CUST103267,40,40585.0,17522.0,7728.0,3978.0,27,1,44.1,66,Salaried,Bachelor,Widowed,Gold,South,0
CUST103268,26,46432.0,9751.0,2757.0,1311.0,26,1,28.27,79,Salaried,Bachelor,Married,Standard,West,0
CUST103269,32,120257.0,50025.0,31861.0,15165.0,22,4,63.69,62,Salaried,Bachelor,Single,Platinum,South,0
CUST103270,22,,21500.0,4434.0,1804.0,12,4,20.62,57,Salaried,Bachelor,Married,Platinum,Central,0
CUST103271,27,58898.0,32165.0,11314.0,3791.0,18,1,35.17,83,Salaried,Master,Single,Platinum,South,0
CUST103272,36,61184.0,32370.0,11394.0,,22,4,35.2,37,Salaried,Bachelor,Married,Gold,West,0
CUST103273,23,132293.0,80078.0,36711.0,3290.0,18,4,45.84,71,Salaried,Bachelor,Single,Platinum,Central,0
CUST103274,65,43049.0,6777.0,2019.0,228.0,31,1,29.79,67,Unemployed,Bachelor,Married,Gold,West,0
CUST103275,23,134010.0,74315.0,51786.0,14679.0,22,4,69.68,68,Self-Employed,High School,Single,Signature,West,0
CUST103276,47,72978.0,45190.0,25603.0,20698.0,24,2,56.66,34,Salaried,Master,Married,Gold,Central,0
CUST103277,70,59511.0,32413.0,17487.0,11473.0,25,1,53.95,118,Salaried,Bachelor,Married,Standard,South,0
CUST103278,63,257207.0,55325.0,38280.0,4659.0,27,2,,51,Salaried,Bachelor,Married,Standard,North,0
CUST103279,60,36372.0,6934.0,592.0,100.0,22,3,8.54,57,Salaried,High School,Single,Standard,Central,0
CUST103280,58,53510.0,8584.0,4618.0,1159.0,27,0,53.8,70,Student,Bachelor,Single,Gold,North,0
CUST103281,53,33001.0,15325.0,9344.0,3005.0,24,3,60.97,139,Salaried,Doctorate,Divorced,Standard,East,0
CUST103282,48,109754.0,51018.0,15871.0,6539.0,21,2,31.11,95,Salaried,Bachelor,Single,Standard,South,0
CUST103283,21,164587.0,105905.0,51112.0,,19,0,48.26,68,Business,Bachelor,Divorced,Standard,East,0
CUST103284,28,162852.0,56839.0,30398.0,15137.0,16,3,53.48,47,Student,Bachelor,Single,Standard,Central,0
CUST103285,57,127429.0,40262.0,8038.0,3154.0,18,1,19.96,180,Business,Bachelor,Single,Standard,North,0
CUST103286,52,58305.0,26949.0,13566.0,6405.0,15,2,50.34,58,Salaried,Bachelor,Married,Gold,,0
CUST103287,68,53171.0,29925.0,20138.0,9178.0,15,4,67.29,58,Student,Diploma,Widowed,Standard,North,0
CUST103288,63,25926.0,16032.0,5740.0,3046.0,32,4,35.8,49,Business,Master,Divorced,Standard,South,0
CUST103289,57,199162.0,109850.0,18640.0,2349.0,18,1,16.97,24,Salaried,,Married,Standard,West,0
CUST103290,24,84127.0,30566.0,4804.0,1949.0,18,2,15.72,61,Salaried,Bachelor,Married,Gold,South,0
CUST103291,50,49591.0,23182.0,7532.0,1117.0,12,2,32.49,98,Business,Master,Married,Standard,East,0
CUST103292,26,134938.0,78014.0,58159.0,40500.0,23,1,74.55,67,Salaried,Bachelor,Married,Gold,Central,0
CUST103293,66,38068.0,15048.0,7487.0,1833.0,16,1,49.75,87,Self-Employed,Bachelor,Married,Standard,Central,0
CUST103294,39,81291.0,21001.0,9870.0,3818.0,23,4,47.0,92,Salaried,Bachelor,Single,Standard,West,0
CUST103295,52,59112.0,13883.0,6623.0,4042.0,23,2,47.71,45,Self-Employed,Diploma,Married,Platinum,North,0
CUST103296,29,92357.0,13861.0,8834.0,3112.0,31,0,63.73,66,Salaried,Doctorate,Divorced,Gold,South,0
CUST103297,32,62767.0,31956.0,14609.0,2463.0,18,4,45.72,79,Self-Employed,Bachelor,Divorced,Signature,West,0
CUST103298,31,29265.0,6015.0,5270.0,811.0,26,1,87.61,79,Student,High School,Married,Standard,West,0
CUST103299,66,67759.0,18425.0,8369.0,574.0,18,2,45.42,15,Self-Employed,Doctorate,Single,Standard,South,1
CUST103300,36,115730.0,34596.0,24456.0,12823.0,29,2,70.69,115,Student,Bachelor,Single,Standard,South,0
CUST103301,21,63964.0,27517.0,20825.0,5714.0,23,1,75.68,35,Self-Employed,Bachelor,Married,Signature,West,0
CUST103302,65,99554.0,34742.0,17786.0,9373.0,16,2,51.19,81,,Master,Single,Gold,East,1
CUST103303,41,36574.0,17824.0,,3177.0,29,2,40.0,97,Salaried,Bachelor,Married,Standard,East,0
CUST103304,50,64068.0,11393.0,3585.0,1471.0,20,3,31.47,30,Salaried,Bachelor,Single,Standard,North,0
CUST103305,33,46104.0,9773.0,3661.0,883.0,26,0,37.46,71,Salaried,Diploma,Single,Gold,South,0
CUST103306,54,98025.0,39171.0,16196.0,2961.0,23,5,,86,Salaried,Master,Married,Gold,Central,0
CUST103307,24,513664.0,21063.0,11568.0,4881.0,26,1,54.92,43,Salaried,Bachelor,Single,Standard,South,0
CUST103308,48,95005.0,28303.0,8686.0,5110.0,20,2,30.69,108,Salaried,Bachelor,Single,Gold,West,0
CUST103309,58,118230.0,21697.0,6197.0,3830.0,19,1,28.56,33,Salaried,Bachelor,Single,Standard,East,0
CUST103310,51,95086.0,56848.0,9162.0,7243.0,15,1,16.12,59,Self-Employed,Master,Single,Standard,West,0
CUST103311,47,75535.0,37459.0,25000.0,11944.0,19,5,66.74,49,Self-Employed,Bachelor,Single,Platinum,West,0
CUST103312,25,37539.0,7914.0,3509.0,1778.0,18,1,44.34,86,Business,Bachelor,Married,Standard,Central,0
CUST103313,45,64900.0,11846.0,1065.0,502.0,23,2,8.99,46,Salaried,Bachelor,Single,Standard,West,0
CUST103314,23,48482.0,30904.0,11103.0,5799.0,21,3,35.93,48,,Diploma,Divorced,Standard,Central,0
CUST103315,53,53793.0,26390.0,6772.0,4513.0,10,2,25.66,48,Student,Bachelor,Married,Standard,North,1
CUST103316,24,52899.0,18976.0,9211.0,2489.0,19,2,48.54,108,Salaried,Master,Married,Signature,South,0
CUST103317,45,37918.0,18992.0,200.0,143.0,36,3,1.05,84,Self-Employed,Bachelor,Single,Gold,West,0
CUST103318,40,22150.0,11699.0,4001.0,2435.0,20,2,34.2,74,Self-Employed,High School,Single,Signature,East,0
CUST103319,54,45011.0,24305.0,4461.0,1193.0,22,1,18.35,168,Self-Employed,Bachelor,Single,Platinum,Central,0
CUST103320,46,,28118.0,9304.0,6413.0,26,1,33.09,37,Salaried,Doctorate,Married,Signature,North,0
CUST103321,25,30966.0,11301.0,6167.0,1585.0,22,4,54.57,108,Salaried,High School,Divorced,Signature,East,0
CUST103322,55,65563.0,10196.0,5686.0,2435.0,24,1,55.77,164,Salaried,High School,Single,Platinum,Central,0
CUST103323,48,184848.0,113363.0,54579.0,11624.0,20,1,48.15,30,Business,Bachelor,Divorced,Gold,West,0
CUST103324,49,114099.0,51533.0,10512.0,3975.0,17,1,20.4,153,Salaried,Doctorate,Married,Gold,,0
CUST103325,29,160507.0,40380.0,11452.0,1097.0,19,2,28.36,43,Business,High School,Married,Signature,East,0
CUST103326,58,80601.0,49151.0,9808.0,1676.0,24,1,19.95,58,Self-Employed,Bachelor,Married,Signature,South,0
CUST103327,70,123534.0,75043.0,25013.0,14309.0,30,2,33.33,52,Business,High School,Single,Signature,East,0
CUST103328,26,43650.0,28136.0,2294.0,1518.0,21,3,8.15,65,Student,Diploma,Married,Gold,South,0
CUST103329,39,45604.0,26771.0,4032.0,1679.0,29,3,15.06,57,Salaried,Bachelor,Married,Platinum,West,0
CUST103330,64,18000.0,11680.0,513.0,110.0,21,1,4.39,44,Salaried,Bachelor,Married,Gold,West,0
CUST103331,31,124807.0,33990.0,4929.0,1947.0,25,0,14.5,72,Unemployed,Bachelor,Married,Gold,North,0
CUST103332,22,151649.0,86611.0,19063.0,7294.0,19,1,22.01,57,Unemployed,Diploma,Married,Platinum,East,0
CUST103333,67,47949.0,26924.0,5815.0,1818.0,23,3,21.6,38,Salaried,Bachelor,Married,Platinum,East,0
CUST103334,64,56527.0,15006.0,1285.0,358.0,24,1,8.56,13,Business,Bachelor,Married,Platinum,South,0
CUST103335,64,42938.0,8554.0,3333.0,830.0,21,7,38.96,95,Salaried,Bachelor,Married,Platinum,Central,0
CUST103336,29,80226.0,51321.0,30891.0,16968.0,20,2,60.19,76,Salaried,Master,Single,Standard,East,0
CUST103337,41,120675.0,35963.0,26182.0,13904.0,14,3,72.8,36,Self-Employed,Master,Single,Gold,Central,0
CUST103338,44,24925.0,14592.0,8545.0,2963.0,22,3,58.56,27,Salaried,Doctorate,Married,Standard,North,0
CUST103339,54,81417.0,12381.0,2994.0,1601.0,18,1,24.18,39,Student,Diploma,Married,Standard,West,0
CUST103340,42,55825.0,8961.0,5577.0,4059.0,19,1,62.24,56,Self-Employed,Doctorate,Married,Signature,North,0
CUST103341,23,69183.0,26493.0,12398.0,8969.0,19,1,46.8,72,Business,Diploma,Married,Platinum,North,0
CUST103342,32,83666.0,22536.0,11176.0,6903.0,22,0,49.59,40,Salaried,Master,Married,Standard,North,0
CUST103343,48,58608.0,29006.0,7842.0,599.0,25,2,27.04,85,Student,Master,Single,Gold,West,1
CUST103344,50,61400.0,26573.0,4972.0,3727.0,19,0,18.71,46,Salaried,Bachelor,Married,Standard,Central,0
CUST103345,46,57787.0,10907.0,3188.0,1150.0,14,0,29.23,81,Self-Employed,Master,Single,Standard,West,0
CUST103346,68,110837.0,25638.0,3180.0,1102.0,17,5,12.4,27,Self-Employed,Bachelor,Single,Standard,South,1
CUST103347,41,81835.0,28153.0,14187.0,6940.0,29,2,50.39,35,Salaried,Bachelor,Single,Standard,West,0
CUST103348,48,73384.0,17818.0,6326.0,777.0,20,0,35.5,72,Unemployed,High School,Married,Gold,East,0
CUST103349,46,32310.0,17645.0,7317.0,3592.0,25,0,41.47,60,Salaried,Bachelor,Single,Standard,South,0
CUST103350,53,52782.0,18898.0,13977.0,5295.0,21,2,73.96,103,Business,Bachelor,Married,Standard,East,0
CUST103351,41,106554.0,20961.0,3626.0,2849.0,22,4,17.3,133,Self-Employed,Diploma,Divorced,Gold,East,0
CUST103352,55,66362.0,26025.0,1715.0,1223.0,18,1,6.59,52,Salaried,Bachelor,Single,Gold,East,0
CUST103353,54,93422.0,18256.0,9246.0,3691.0,19,1,50.65,20,Student,Master,Single,Platinum,North,0
CUST103354,61,171738.0,36832.0,12049.0,5795.0,25,0,32.71,74,Salaried,Bachelor,Divorced,Gold,North,0
CUST103355,67,115079.0,31049.0,12979.0,9541.0,25,3,41.8,23,Salaried,Doctorate,Married,Standard,East,1
CUST103356,38,68417.0,39666.0,21364.0,13880.0,21,0,53.86,108,Salaried,Bachelor,Single,Gold,South,0
CUST103357,31,,30049.0,25790.0,4584.0,32,1,85.83,86,Salaried,Diploma,Married,Signature,South,0
CUST103358,43,18000.0,10136.0,6329.0,4975.0,27,4,62.44,41,Self-Employed,Bachelor,Single,Platinum,South,0
CUST103359,68,59251.0,18785.0,6353.0,3674.0,25,5,33.82,98,Salaried,High School,Married,Standard,West,0
CUST103360,42,54330.0,15551.0,3646.0,2133.0,29,2,23.45,34,Salaried,Bachelor,Married,Gold,North,0
CUST103361,37,80567.0,34207.0,13484.0,9873.0,16,1,39.42,82,Business,Diploma,Divorced,Standard,Central,0
CUST103362,25,59724.0,30515.0,6719.0,3873.0,25,4,22.02,45,Unemployed,Bachelor,Married,Standard,East,0
CUST103363,64,54499.0,35244.0,20077.0,7680.0,26,2,56.97,119,Business,Master,Divorced,Standard,South,0
CUST103364,31,24428.0,5271.0,4024.0,1035.0,22,3,76.34,101,Salaried,Bachelor,Married,Standard,North,0
CUST103365,50,38761.0,6769.0,5903.0,1546.0,24,2,87.21,81,Salaried,Bachelor,Married,Platinum,South,0
CUST103366,35,84483.0,42003.0,18055.0,1856.0,14,2,42.99,114,Self-Employed,Diploma,Married,Signature,West,0
CUST103367,47,167024.0,94554.0,,5100.0,19,1,27.96,27,Student,Master,Married,Standard,West,0
CUST103368,55,61605.0,35310.0,15864.0,,19,3,44.93,93,Self-Employed,Bachelor,Married,Standard,West,0
CUST103369,53,77842.0,38083.0,13622.0,5153.0,30,0,35.77,77,Self-Employed,,Single,Standard,East,0
CUST103370,40,109755.0,68817.0,9948.0,3248.0,31,1,14.46,52,Salaried,Diploma,Married,Standard,South,0
CUST103371,36,41612.0,16874.0,7411.0,4918.0,25,3,43.92,51,Self-Employed,High School,Married,,East,0
CUST103372,54,79530.0,48267.0,11455.0,9763.0,23,3,23.73,56,Salaried,Bachelor,Married,Standard,Central,1
CUST103373,22,43255.0,27420.0,10252.0,5147.0,19,2,37.39,39,Self-Employed,High School,Married,Gold,Central,0
CUST103374,55,104589.0,59990.0,25123.0,21078.0,19,4,41.88,26,Business,Bachelor,Single,Standard,West,0
CUST103375,60,,21538.0,15997.0,10804.0,13,1,74.27,32,Unemployed,Bachelor,Married,Platinum,,0
CUST103376,48,76595.0,19004.0,12700.0,4592.0,22,0,66.83,39,Business,Diploma,Married,Gold,Central,0
CUST103377,67,42265.0,17923.0,4739.0,1915.0,19,1,26.44,37,Business,Doctorate,Married,Standard,West,0
CUST103378,59,95895.0,36105.0,18825.0,14451.0,29,2,52.14,53,Salaried,Bachelor,Single,Gold,East,0
CUST103379,26,204584.0,120475.0,78117.0,35142.0,12,4,64.84,25,Business,High School,Single,Standard,East,1
CUST103380,29,37339.0,7468.0,1754.0,1298.0,25,2,23.49,82,Salaried,High School,Single,Gold,East,0
CUST103381,40,53921.0,15037.0,6857.0,550.0,22,1,45.6,95,Salaried,Bachelor,Married,Platinum,East,0
CUST103382,21,73830.0,38827.0,10146.0,1692.0,20,4,26.13,31,Student,Master,Married,Standard,South,1
CUST103383,28,100174.0,19784.0,8137.0,223.0,20,0,41.13,38,Salaried,Diploma,Single,Standard,Central,0
CUST103384,43,47781.0,14830.0,7439.0,5287.0,12,0,50.16,55,Salaried,Bachelor,Married,Gold,East,0
CUST103385,23,18000.0,6184.0,3976.0,3204.0,21,1,64.29,78,Salaried,Doctorate,Married,Standard,South,0
CUST103386,24,137269.0,63322.0,50759.0,29303.0,20,1,80.16,95,Salaried,Bachelor,Married,Gold,South,0
CUST103387,45,98757.0,22622.0,15355.0,3411.0,25,3,67.88,37,Salaried,Bachelor,Married,Gold,North,0
CUST103388,67,24922.0,14462.0,9691.0,3180.0,22,2,67.01,31,Self-Employed,Bachelor,Married,Signature,East,0
CUST103389,58,46536.0,17394.0,6978.0,3965.0,27,2,40.12,67,Student,Bachelor,Single,Standard,South,0
CUST103390,35,153990.0,93705.0,19680.0,1965.0,30,1,21.0,80,Business,Doctorate,Married,Standard,East,0
CUST103391,41,144124.0,55334.0,5998.0,3163.0,21,0,10.84,66,Self-Employed,Master,Divorced,Platinum,Central,0
CUST103392,55,108923.0,31318.0,20464.0,14085.0,17,4,65.34,33,Business,High School,Married,Standard,Central,0
CUST103393,66,58999.0,13034.0,8185.0,5163.0,23,0,62.8,64,Salaried,High School,Single,Standard,South,0
CUST103394,34,68036.0,10333.0,5007.0,2188.0,23,4,48.46,34,Student,High School,Single,Standard,South,0
CUST103395,56,60484.0,25166.0,219.0,144.0,15,1,1.0,62,Salaried,Bachelor,Married,Standard,North,0
CUST103396,32,120895.0,24612.0,7749.0,1558.0,16,1,31.48,25,Salaried,Bachelor,Married,Standard,South,0
CUST103397,37,40152.0,13887.0,2928.0,1506.0,13,0,21.08,26,Business,Master,Widowed,Gold,East,0
CUST103398,59,41729.0,18554.0,8628.0,3776.0,18,5,46.5,79,Student,Bachelor,Married,Gold,East,0
CUST103399,29,113300.0,32613.0,2588.0,1339.0,21,2,7.94,101,Salaried,Doctorate,Married,Standard,North,0
CUST103400,55,63433.0,15072.0,6139.0,2352.0,21,1,40.73,40,Salaried,Master,Divorced,Gold,South,0
CUST103401,33,138732.0,74549.0,23089.0,13730.0,26,1,30.97,101,Business,Master,Single,Standard,North,0
CUST103402,35,44928.0,28008.0,11007.0,7442.0,25,1,39.3,50,Self-Employed,Diploma,Married,Platinum,West,0
CUST103403,38,63071.0,12628.0,5150.0,3344.0,25,1,40.78,82,Student,Bachelor,Single,Standard,South,0
CUST103404,53,39137.0,8915.0,2992.0,2118.0,21,3,33.56,81,Salaried,High School,Divorced,Gold,East,0
CUST103405,26,65264.0,41117.0,5231.0,1161.0,26,1,12.72,48,Self-Employed,Bachelor,Married,Standard,East,0
CUST103406,47,28823.0,4868.0,2118.0,1401.0,29,1,43.51,75,Salaried,Master,Single,Signature,East,0
CUST103407,43,49709.0,31755.0,7410.0,5398.0,25,1,23.33,45,Unemployed,Bachelor,Married,Standard,West,0
CUST103408,47,29502.0,4494.0,2226.0,508.0,28,2,49.53,52,Salaried,Diploma,Divorced,Standard,South,0
CUST103409,54,95206.0,55870.0,25131.0,10352.0,25,1,44.98,79,Self-Employed,Diploma,Single,Standard,South,0
CUST103410,66,96401.0,29273.0,,8985.0,27,5,48.02,52,Self-Employed,Master,Married,Standard,South,1
CUST103411,58,25097.0,15542.0,6249.0,4348.0,20,2,40.21,68,Salaried,Bachelor,Married,Gold,West,1
CUST103412,34,135372.0,41759.0,21960.0,5885.0,26,3,52.59,113,Salaried,Bachelor,Divorced,Standard,East,0
CUST103413,56,256715.0,122492.0,27059.0,5050.0,21,1,22.09,63,Self-Employed,Bachelor,Widowed,Standard,Central,0
CUST103414,28,66666.0,12668.0,4884.0,2257.0,21,0,38.55,81,Salaried,Bachelor,Single,Standard,West,0
CUST103415,55,45685.0,12388.0,7932.0,2750.0,24,2,64.03,38,Salaried,Master,Married,Standard,West,0
CUST103416,39,307283.0,150000.0,100000.0,74150.0,28,0,66.67,76,Student,Bachelor,Married,Platinum,West,0
CUST103417,50,31467.0,13038.0,6589.0,3436.0,15,4,50.54,59,Salaried,Bachelor,Divorced,Standard,East,0
CUST103418,34,65723.0,40353.0,6678.0,1705.0,20,1,16.55,34,Salaried,Doctorate,Married,,West,0
CUST103419,40,71749.0,26144.0,8111.0,4514.0,16,3,31.02,13,Self-Employed,Bachelor,Single,Standard,West,0
CUST103420,69,136213.0,79672.0,23611.0,7291.0,19,0,29.64,31,Student,Diploma,Married,Standard,South,1
CUST103421,45,79221.0,29666.0,16364.0,11226.0,12,2,55.16,65,Salaried,Bachelor,Single,Gold,North,0
CUST103422,60,49409.0,31603.0,8550.0,6547.0,20,1,27.05,78,Self-Employed,Master,Single,Signature,East,0
CUST103423,44,38522.0,24266.0,1567.0,595.0,18,3,6.46,89,Salaried,High School,Married,Standard,East,0
