Transaction_ID,Customer_Age,Annual_Income,Purchase_Amount,Transaction_Count,Discount_Percentage,Customer_Tenure_Months,Delivery_Distance_Km,Product_Rating,Customer_Support_Calls,Monthly_Spend,Returns_Count
TXN02965,48,62435.45,3197.05,6,15.06,79,9.77,5.0,4,1826.66,1
TXN02966,33,77998.87,2163.23,6,12.87,75,4.84,3.78,1,1768.62,1
TXN02967,40,37763.17,4289.84,5,6.35,10,24.09,4.47,2,3164.9,1
TXN02968,30,52298.2,1044.97,5,5.03,1,11.67,2.91,2,4453.54,1
TXN02969,18,52950.29,4199.61,6,15.04,17,11.47,4.03,2,1263.73,1
TXN02970,39,94112.92,3742.75,6,14.69,59,8.41,4.32,2,14660.97,0
TXN02971,18,27506.22,3445.99,5,20.11,54,3.85,3.84,3,2150.74,3
TXN02972,35,53187.89,2141.61,6,14.63,28,4.36,2.58,3,1920.69,1
TXN02973,22,190592.33,11851.13,6,19.0,5,1.11,3.16,3,3431.43,1
TXN02974,56,117210.6,3801.92,6,14.83,3,3.35,4.06,4,666.18,0
TXN02975,45,132197.84,1097.69,4,25.21,93,3.91,2.68,2,4508.51,0
TXN02976,37,55880.41,3087.47,7,9.19,16,0.73,5.0,4,1749.96,0
TXN02977,49,67760.65,4739.36,6,14.71,31,1.4,4.6,6,911.52,2
TXN02978,28,105507.99,1516.49,3,18.23,71,3.78,2.75,4,3869.71,1
TXN02979,41,151638.48,6310.23,7,12.57,61,13.57,3.98,2,3866.24,2
TXN02980,38,15468.28,3459.14,4,1.58,25,2.44,3.85,3,13659.61,2
TXN02981,39,23389.71,341.36,9,17.53,20,8.85,4.56,1,3968.95,3
TXN02982,49,128827.18,3225.25,5,7.59,40,8.51,2.05,3,3948.34,0
TXN02983,43,45940.87,1770.33,5,5.89,13,21.55,3.92,4,3602.67,2
TXN02984,39,35541.98,3946.75,9,4.46,29,11.27,2.96,2,575.72,3
TXN02985,19,24340.18,5578.24,5,20.52,1,29.87,4.11,2,3693.37,1
TXN02986,26,38343.01,2951.1,3,13.14,52,11.87,3.04,4,3383.28,0
TXN02987,35,22104.76,10296.0,5,4.84,180,0.5,4.76,0,3162.76,2
TXN02988,37,214121.68,2147.68,3,5.44,93,5.77,4.02,2,1952.45,1
TXN02989,25,54203.73,4251.98,5,12.12,13,14.41,2.54,4,5198.12,0
TXN02990,60,52966.8,4955.47,5,4.86,23,7.74,2.01,3,1766.71,2
TXN02991,51,80606.8,2301.47,3,13.22,8,6.52,4.15,1,5734.73,0
TXN02992,42,102807.42,4846.46,7,23.01,11,13.36,3.31,3,4592.78,0
TXN02993,37,101713.55,1508.05,3,25.88,18,4.04,4.2,3,9341.07,0
TXN02994,34,110519.0,1745.62,6,20.59,41,28.76,3.34,1,2529.32,0
TXN02995,26,36498.95,819.28,8,31.82,1,6.4,4.64,4,8924.46,0
TXN02996,37,45318.7,3069.42,3,13.8,15,11.97,4.51,2,4060.8,0
TXN02997,39,90667.93,3296.15,4,42.03,24,48.43,4.1,1,3320.5,1
TXN02998,24,39037.8,6811.85,6,36.88,7,18.47,3.17,3,1926.24,2
TXN02999,39,54817.74,4897.67,5,14.35,2,9.1,3.39,2,4616.68,1
TXN03000,34,71273.86,1962.49,7,9.07,23,23.54,3.62,2,2508.04,1
TXN03001,18,91624.94,918.36,10,9.74,30,9.86,3.07,2,3432.37,2
TXN03002,27,17319.63,3611.83,6,2.58,31,6.99,4.26,4,6031.25,1
TXN03003,32,87524.42,6426.51,8,9.15,13,24.81,3.57,2,3425.51,1
TXN03004,55,47248.11,4750.25,3,3.64,8,0.5,3.67,4,4370.27,2
TXN03005,42,87110.78,6284.57,5,22.07,7,6.28,3.44,4,10097.75,3
TXN03006,23,91134.71,2087.95,2,3.1,1,5.04,3.79,3,5190.03,0
TXN03007,41,156409.56,1681.46,6,17.19,6,15.02,3.92,4,2175.72,1
TXN03008,21,132565.66,1336.33,6,8.97,51,0.5,3.42,1,2635.11,1
TXN03009,47,131973.98,2384.0,1,21.82,1,12.98,3.63,0,3862.29,1
TXN03010,31,140571.87,2338.45,5,9.89,1,5.1,3.47,0,15453.81,0
TXN03011,35,66468.59,2980.13,2,17.78,4,1.24,3.48,3,1375.03,1
TXN03012,49,56162.74,2239.8,4,16.99,16,47.14,3.81,6,3998.3,2
TXN03013,23,96995.47,2231.57,3,8.75,12,2.86,2.01,3,9096.32,2
TXN03014,22,88516.22,1291.88,7,14.78,6,5.15,4.78,1,5381.67,0
TXN03015,30,44989.99,5565.95,4,18.25,4,2.78,4.33,3,3190.77,3
TXN03016,46,71555.14,2668.01,6,21.89,84,13.02,3.91,3,1050.24,0
TXN03017,21,53759.5,2155.48,9,1.96,73,18.31,4.39,4,10082.22,1
TXN03018,18,31572.19,1324.42,4,3.56,44,23.65,2.85,0,2513.1,0
TXN03019,31,127247.33,805.87,4,19.16,9,4.47,2.58,4,1796.2,1
TXN03020,42,57009.2,7599.33,4,8.59,12,8.92,2.48,2,4172.05,0
TXN03021,48,208302.96,4005.76,4,13.01,33,13.06,4.1,2,9504.47,1
TXN03022,31,19120.54,628.74,5,2.3,10,11.92,3.9,2,4646.8,0
TXN03023,32,38299.12,4782.49,9,42.22,23,15.11,4.05,2,2711.59,0
TXN03024,48,56179.3,5476.14,3,5.48,32,17.62,4.46,1,4163.53,2
TXN03025,18,115195.52,2778.78,6,15.14,22,1.23,2.14,0,3802.6,0
TXN03026,32,71306.56,9724.86,4,6.52,16,2.21,2.96,1,2522.07,3
TXN03027,38,67298.67,3005.68,6,26.33,13,15.91,3.34,3,3668.72,1
TXN03028,40,26432.96,749.75,3,22.03,45,7.77,4.27,1,1965.53,0
TXN03029,31,25927.94,3409.9,8,23.87,40,6.68,3.9,1,1751.5,1
TXN03030,36,67827.06,3078.53,5,17.26,36,7.29,5.0,3,5152.82,1
TXN03031,18,22661.43,1497.04,7,20.43,14,5.58,3.03,4,2655.53,1
TXN03032,29,38924.06,4070.7,4,8.31,45,10.73,4.17,0,3437.64,0
TXN03033,41,76167.09,605.79,4,27.96,95,4.69,4.47,1,2038.98,3
TXN03034,26,29044.3,5802.41,2,11.17,35,12.15,4.83,5,2353.46,0
TXN03035,37,156149.61,1185.17,7,5.69,16,2.72,3.66,3,2495.14,2
TXN03036,40,121862.31,1082.3,5,11.16,48,17.01,2.89,1,2320.22,0
TXN03037,33,19804.52,2269.45,6,9.57,28,18.26,4.26,3,2627.05,0
TXN03038,38,30002.83,3612.2,8,11.9,63,10.37,4.0,2,4018.74,0
TXN03039,26,12448.22,2873.77,7,5.6,37,5.53,4.2,2,9260.18,2
TXN03040,34,33070.74,1329.8,4,21.23,44,0.5,4.75,6,5961.96,1
TXN03041,42,90512.29,1625.99,4,6.76,33,1.55,3.63,4,2769.21,0
TXN03042,38,42026.55,954.28,3,14.75,3,1.0,3.07,2,2247.82,2
TXN03043,30,74206.47,2065.38,6,16.86,20,0.5,4.2,2,1007.49,0
TXN03044,38,20446.59,6234.25,9,16.38,2,15.37,4.02,0,2184.88,0
TXN03045,43,92389.85,2490.96,4,17.27,18,37.5,3.58,2,1622.36,1
TXN03046,18,38340.71,5190.31,8,5.51,38,0.5,3.09,2,3636.15,0
TXN03047,48,55436.79,8613.94,4,19.08,16,1.43,4.04,4,11254.47,4
TXN03048,33,51777.97,1516.61,5,4.56,1,23.65,4.4,4,2654.17,3
TXN03049,40,24066.64,2133.37,1,3.22,14,14.0,2.69,2,1265.99,2
TXN03050,48,25993.03,15828.38,3,12.6,2,6.22,3.83,2,3051.3,0
TXN03051,22,103172.22,8533.36,5,8.95,46,59.2,4.21,1,2570.73,1
TXN03052,29,71284.44,603.35,1,18.27,46,10.23,5.0,1,8461.51,1
TXN03053,33,108838.49,3474.21,6,27.71,49,13.29,3.85,1,935.57,0
TXN03054,28,67922.07,2501.19,5,19.06,1,12.71,4.89,1,1748.25,3
TXN03055,53,60357.01,5046.91,6,5.9,1,3.02,4.39,7,5962.32,0
TXN03056,27,17911.2,1327.18,5,6.53,70,8.04,4.4,1,1166.57,2
TXN03057,30,46136.06,1224.61,4,6.23,4,2.93,3.24,3,5230.02,0
TXN03058,38,54029.67,1407.24,4,19.62,33,8.55,5.0,3,2196.83,1
TXN03059,24,195752.84,1537.49,3,11.62,48,0.5,3.84,3,7178.91,1
TXN03060,32,85957.67,4999.39,5,15.58,18,5.77,3.94,3,3382.08,2
TXN03061,39,149272.42,916.01,5,4.78,24,5.59,3.81,5,3129.88,1
TXN03062,33,81104.03,1472.66,3,15.52,8,4.14,4.67,9,5322.41,2
TXN03063,35,34639.2,546.42,5,9.0,77,0.99,5.0,4,3547.0,1
TXN03064,31,59350.7,5884.61,6,33.5,11,17.69,4.26,1,1473.26,0
TXN03065,21,64127.84,7364.46,8,4.72,7,6.55,3.53,5,2430.69,0
TXN03066,39,29870.82,1893.22,7,3.9,22,20.18,4.99,3,1120.48,3
TXN03067,54,42840.39,1940.67,4,10.42,6,21.67,2.92,5,1911.19,2
TXN03068,36,48114.55,3674.91,4,9.85,35,2.88,3.31,5,783.17,1
TXN03069,38,156176.39,8754.79,1,26.9,22,6.56,2.83,6,17984.57,0
TXN03070,43,14222.88,3538.17,4,8.35,5,15.32,3.54,2,3436.11,1
TXN03071,23,120435.6,1381.79,4,40.97,2,8.31,4.5,5,5083.02,2
TXN03072,53,29916.68,631.47,7,11.32,4,23.18,3.64,3,1950.51,1
TXN03073,38,22544.29,968.93,4,6.25,4,10.17,3.84,1,5056.72,2
TXN03074,52,118426.86,2660.54,6,8.85,11,11.92,4.06,3,6015.96,2
TXN03075,29,88505.7,1432.27,4,18.47,54,18.56,3.64,2,6740.45,1
TXN03076,54,124308.99,2950.61,5,16.72,2,1.56,3.02,0,3303.31,0
TXN03077,44,92553.74,1562.53,3,31.38,4,10.53,2.64,3,7124.7,1
TXN03078,42,209816.31,1017.01,3,3.6,11,1.07,4.71,1,2287.38,2
TXN03079,38,79083.45,919.26,4,8.98,24,3.62,3.36,2,4547.91,1
TXN03080,34,49681.02,9433.73,8,53.75,43,2.87,3.32,3,3620.28,1
TXN03081,48,68733.41,5322.43,6,7.07,76,10.05,2.75,2,1537.5,0
TXN03082,37,123419.38,10883.32,5,24.64,16,22.29,3.7,4,972.28,3
TXN03083,18,33139.94,3956.06,7,1.32,3,1.71,4.18,3,2839.07,3
TXN03084,25,36003.12,1734.64,8,6.93,7,17.55,3.55,4,2846.35,0
TXN03085,34,44993.1,7699.31,4,16.55,10,1.85,4.05,4,2897.99,1
TXN03086,39,14004.16,2430.71,7,16.89,46,2.52,2.42,2,7299.11,3
TXN03087,35,60164.6,3016.23,4,15.04,35,29.86,3.92,2,9171.47,2
TXN03088,48,16140.79,2410.63,6,16.24,7,0.5,3.51,2,5544.54,2
TXN03089,18,56929.96,204.22,4,24.31,55,2.63,2.79,4,5279.52,1
TXN03090,37,96522.05,9779.77,6,11.65,59,2.91,2.67,0,3309.57,1
TXN03091,18,40340.8,3794.85,3,30.65,64,3.97,3.2,4,3960.5,2
TXN03092,44,163605.58,3308.98,2,12.69,10,5.42,2.95,2,4727.82,0
TXN03093,35,21285.11,2372.11,4,11.73,4,1.31,4.04,2,3860.53,2
TXN03094,40,119301.35,2872.56,7,2.57,3,7.58,4.1,1,5299.15,1
TXN03095,27,85299.81,1504.72,6,27.04,15,6.12,3.92,0,3614.02,2
TXN03096,49,18027.74,4222.31,10,3.35,17,11.77,4.06,1,2474.67,1
TXN03097,46,320329.28,823.05,5,22.64,61,24.26,2.7,0,4202.99,1
TXN03098,42,52767.67,2928.38,5,18.79,9,4.24,4.16,5,2967.03,1
TXN03099,35,31092.56,4029.44,6,30.0,30,9.49,4.27,3,9673.42,0
TXN03100,42,22037.08,2111.55,6,2.44,47,5.57,3.99,2,2595.01,0
TXN03101,29,47670.92,3426.46,2,34.64,9,0.5,3.73,2,25908.2,2
TXN03102,45,50628.71,1076.44,3,8.81,9,20.65,3.28,1,11029.1,1
TXN03103,52,58794.76,1100.03,5,7.37,33,12.07,4.04,3,1583.98,1
TXN03104,47,45320.78,3057.2,4,4.84,39,0.5,3.53,2,8405.83,2
TXN03105,29,83007.39,4450.68,10,10.63,96,3.45,4.45,2,3205.68,0
TXN03106,40,42750.2,507.96,4,14.68,57,4.44,3.99,4,5199.93,3
TXN03107,23,15636.48,3896.23,6,17.21,52,20.03,3.68,2,10553.33,0
TXN03108,42,49911.34,1575.49,5,8.09,35,17.16,3.56,7,2034.51,1
TXN03109,41,11804.4,2122.1,9,7.15,4,6.05,3.69,4,2530.43,2
TXN03110,18,69219.6,800.68,5,36.38,50,2.05,3.69,1,5930.81,1
TXN03111,24,29101.45,1212.17,10,14.99,82,5.85,3.75,4,2707.5,0
TXN03112,33,61161.47,5683.1,8,17.52,15,19.94,2.9,2,737.4,1
TXN03113,33,129215.55,2570.82,6,22.55,11,7.23,3.97,4,6871.29,1
TXN03114,24,29685.14,1805.67,6,16.21,22,1.48,3.92,1,4532.83,3
TXN03115,40,109634.24,2264.32,4,7.78,94,0.5,2.98,3,3443.29,3
TXN03116,39,41497.37,3789.07,5,4.8,2,4.87,3.96,4,3820.42,1
TXN03117,34,171899.47,3635.37,2,19.45,37,1.93,3.79,3,16769.84,1
TXN03118,28,43379.37,2345.54,3,18.03,51,16.4,3.22,2,7110.89,2
TXN03119,46,31849.22,6330.04,7,16.84,47,3.92,4.22,2,1915.71,1
TXN03120,53,85973.42,5704.09,4,12.85,25,25.19,4.74,2,3814.89,0
TXN03121,31,41432.68,3552.52,6,12.39,76,11.53,3.4,5,8028.03,2
TXN03122,30,31829.42,2618.79,4,5.2,4,6.0,3.87,6,7910.45,1
TXN03123,41,40315.55,4371.1,4,2.12,8,11.3,4.67,2,1222.68,1
TXN03124,32,53428.21,3265.52,4,23.53,11,4.2,2.27,1,2464.2,2
TXN03125,35,131597.8,6159.35,7,32.8,1,1.83,5.0,0,1582.49,1
TXN03126,43,15645.39,5370.48,5,18.46,14,39.95,3.86,2,5476.84,0
TXN03127,18,55831.35,1052.09,5,4.36,5,9.94,4.33,5,1854.82,0
TXN03128,49,82559.61,993.24,7,12.62,39,0.5,2.61,2,10391.98,1
TXN03129,37,62369.4,1377.44,2,6.49,16,4.46,2.84,2,8666.63,1
TXN03130,32,128862.45,5731.68,6,9.86,37,2.09,3.12,4,2944.67,1
TXN03131,35,52405.35,654.7,6,5.25,10,3.58,3.06,0,1443.97,0
TXN03132,36,48782.65,3496.75,5,13.73,4,0.69,2.17,1,2014.7,2
TXN03133,19,80829.94,3402.3,5,21.83,4,3.37,2.97,0,4799.51,1
TXN03134,51,58667.57,6716.33,4,16.64,7,13.79,3.22,4,6355.33,0
TXN03135,36,42673.05,2914.15,4,9.02,4,20.62,2.8,5,3407.04,0
TXN03136,40,76924.68,798.17,6,14.6,7,5.12,4.84,2,579.93,0
TXN03137,46,35988.15,1106.1,5,3.0,26,8.87,4.25,2,5633.86,0
TXN03138,26,36968.57,915.39,2,21.22,9,0.51,3.29,2,850.84,2
TXN03139,41,39022.45,1582.55,2,18.82,13,1.14,4.21,4,794.04,2
TXN03140,33,132532.53,2140.04,3,16.39,2,9.63,4.03,2,7039.67,0
TXN03141,44,6777.94,928.36,4,27.42,67,22.03,2.59,1,1525.9,2
TXN03142,18,71127.39,8726.4,5,15.95,4,1.11,4.1,2,4171.14,2
TXN03143,35,56238.97,810.42,6,9.64,13,6.51,3.51,2,3732.67,0
TXN03144,30,18444.52,7849.73,9,9.29,14,42.25,4.28,2,1991.8,3
TXN03145,40,67266.05,6846.1,3,9.97,44,16.11,3.04,1,4043.26,0
TXN03146,41,74931.32,5364.74,5,16.41,20,2.64,4.18,0,2381.02,1
TXN03147,29,80688.71,1386.23,3,6.13,14,4.03,4.54,3,3618.49,3
TXN03148,29,9812.38,3344.69,4,7.13,36,35.46,4.08,1,2670.92,2
TXN03149,35,133685.0,844.11,3,4.82,27,3.0,2.55,2,2463.9,0
TXN03150,27,34049.12,5422.53,9,5.97,2,6.98,5.0,4,2205.63,3
TXN03151,44,85935.95,2347.62,6,11.45,11,5.27,4.22,1,1866.09,3
TXN03152,32,89035.14,1765.38,1,35.78,115,8.08,3.63,3,6356.77,0
TXN03153,18,31108.47,883.47,5,4.63,20,3.24,4.24,5,2549.06,1
TXN03154,32,84489.91,304.35,6,26.27,17,13.24,5.0,4,1585.11,2
TXN03155,26,42809.61,1034.1,6,7.53,5,3.21,2.81,1,2628.67,1
TXN03156,20,14309.71,6437.69,4,24.54,55,11.06,4.57,2,2418.83,0
TXN03157,24,117491.43,1775.15,4,9.87,4,5.31,3.68,3,2656.24,1
TXN03158,37,33233.35,2164.87,3,15.48,3,3.48,3.58,1,5767.05,0
TXN03159,49,31560.69,4364.54,2,15.84,17,14.25,3.62,3,2255.39,2
TXN03160,39,42323.41,11601.21,3,10.9,17,40.31,2.34,2,2683.37,1
TXN03161,30,65646.68,7710.2,4,10.65,120,24.43,4.14,0,5490.21,1
TXN03162,41,52990.22,1093.96,5,31.92,4,1.09,2.1,2,4775.57,0
TXN03163,31,78537.54,479.56,5,13.47,20,7.27,3.43,2,2163.66,1
TXN03164,29,23026.95,18577.72,2,9.86,7,14.24,3.45,2,6882.51,2
TXN03165,24,33946.37,17200.42,2,44.91,36,9.92,3.53,4,6615.1,2
TXN03166,18,51005.58,2934.32,4,47.32,15,15.55,2.29,1,6297.68,0
TXN03167,32,188851.3,849.06,5,60.0,31,44.32,4.42,3,4325.63,1
TXN03168,38,51078.06,5669.12,6,3.71,12,5.03,2.51,3,3099.38,1
TXN03169,35,111355.49,2280.75,6,1.36,25,17.68,3.15,4,1650.1,0
TXN03170,32,56395.76,2271.08,6,15.41,19,1.19,3.42,2,1328.76,1
TXN03171,27,40163.36,5347.24,4,33.18,14,24.46,3.58,2,3298.3,4
TXN03172,42,46850.53,3321.81,9,12.61,23,18.08,4.07,2,3534.97,0
TXN03173,23,49296.86,912.42,2,29.78,15,8.83,3.81,2,2915.17,1
TXN03174,44,81426.67,1896.97,5,31.21,49,20.65,5.0,2,3238.34,0
TXN03175,26,134401.35,4385.36,8,7.46,21,13.18,4.04,6,9091.07,0
TXN03176,28,69486.03,3857.45,6,11.07,70,9.64,3.99,4,10934.45,1
TXN03177,21,118977.41,3123.66,3,2.52,8,35.03,3.4,2,1613.81,2
TXN03178,31,29377.23,5527.3,5,4.93,4,1.67,4.01,2,4283.3,1
TXN03179,46,42006.46,1838.28,5,6.11,14,59.49,3.46,5,3629.67,1
TXN03180,41,34347.75,2910.02,6,3.67,6,2.01,3.46,0,5613.86,2
TXN03181,46,67472.64,141.85,9,15.1,15,7.85,5.0,5,11778.12,1
TXN03182,41,43554.38,1705.89,8,3.56,7,3.16,4.88,4,16189.5,1
TXN03183,25,88383.53,4785.58,1,25.65,61,3.81,3.19,1,5792.11,1
TXN03184,33,30029.56,1794.01,7,33.19,25,11.99,4.25,2,3599.56,1
TXN03185,28,56560.07,1682.02,4,30.01,21,0.5,3.99,3,2715.48,1
TXN03186,49,85952.16,1031.54,3,19.76,46,33.91,3.34,2,19955.57,1
TXN03187,24,14366.32,5865.88,5,0.49,4,3.94,5.0,1,2045.36,2
TXN03188,45,218414.26,3984.79,5,23.16,58,3.82,3.66,1,6225.54,4
TXN03189,45,45754.24,5042.46,4,24.76,20,23.9,4.77,2,2909.03,1
TXN03190,54,14747.26,576.38,6,5.9,4,17.37,3.34,7,1371.25,2
TXN03191,32,60952.46,2181.27,9,20.84,51,13.37,4.57,3,11630.41,2
TXN03192,43,56208.69,1970.32,8,16.61,19,1.9,4.74,3,1033.74,1
TXN03193,59,52148.83,1969.55,3,9.77,28,17.62,3.12,4,777.73,3
TXN03194,30,104753.23,1480.93,3,16.6,67,5.37,3.57,1,5713.57,2
TXN03195,21,89404.63,1862.84,5,29.63,66,61.17,3.74,4,2828.48,0
TXN03196,18,66749.89,5147.38,8,7.62,67,13.35,4.94,6,4734.51,1
TXN03197,43,73694.96,491.82,6,7.52,16,21.69,4.89,1,3482.56,3
TXN03198,18,51392.91,11324.76,6,16.39,42,15.88,3.52,1,5329.16,1
TXN03199,32,174408.85,3771.81,7,9.69,8,10.82,3.53,3,2845.6,0
TXN03200,40,21028.02,2411.64,4,4.98,53,15.12,3.97,4,6581.93,1
TXN03201,38,60226.16,5403.79,7,25.1,13,10.92,2.7,4,6716.01,1
TXN03202,40,57374.46,727.77,10,16.94,19,0.63,4.69,3,10350.16,4
TXN03203,38,93313.56,1420.91,3,1.82,67,5.09,3.2,3,8478.92,0
TXN03204,49,31779.71,2255.51,7,21.89,49,4.56,3.87,4,3248.68,4
TXN03205,26,17706.75,7980.63,3,20.42,91,15.02,4.78,1,5697.77,0
TXN03206,29,60902.13,2403.12,5,15.35,14,10.3,4.11,1,4687.59,0
TXN03207,28,66031.57,3665.03,1,10.68,5,11.31,3.52,1,4699.84,2
TXN03208,44,144831.76,1514.6,6,10.01,72,22.53,3.08,1,1385.59,0
TXN03209,45,24085.21,3781.45,2,19.83,20,8.94,3.76,1,5929.95,2
TXN03210,41,116499.17,10401.44,3,3.99,66,2.96,3.6,4,5359.55,0
TXN03211,48,256249.74,5826.92,2,17.52,40,0.5,5.0,2,12515.42,1
TXN03212,24,43025.2,2332.76,5,20.26,62,2.09,3.24,1,7914.3,1
TXN03213,53,23765.16,4439.13,3,24.47,32,0.5,3.43,2,3886.33,0
TXN03214,51,42216.02,4084.42,5,7.36,50,3.25,3.1,3,3259.38,1
TXN03215,43,55502.96,3845.45,2,8.63,4,12.09,3.62,2,1733.1,0
TXN03216,54,79344.2,6433.06,4,19.44,104,1.97,4.17,2,12492.93,0
TXN03217,19,37447.0,6392.32,6,7.22,6,1.03,3.14,2,1660.26,4
TXN03218,31,151140.86,2243.88,6,4.05,1,42.43,4.05,4,945.98,0
TXN03219,29,26652.61,4314.1,5,11.35,23,69.34,2.95,3,6571.08,5
TXN03220,43,17758.24,1805.18,1,38.92,37,12.16,4.45,5,3719.67,1
TXN03221,25,112921.73,1140.74,5,13.69,38,1.38,3.48,3,4211.64,1
TXN03222,44,12538.82,1988.18,7,2.29,12,20.68,3.57,3,3988.29,1
TXN03223,50,48165.78,2343.05,7,15.06,42,9.3,4.78,3,1668.84,1
TXN03224,43,417308.57,608.93,4,10.76,55,2.41,3.49,2,4531.08,1
TXN03225,39,54571.12,5194.36,2,5.33,28,10.29,4.08,4,2792.16,2
TXN03226,26,26544.81,237.89,4,8.7,15,0.5,4.29,4,2531.53,2
TXN03227,28,52985.85,25125.55,4,33.14,29,43.11,4.71,3,9477.18,1
TXN03228,48,53213.53,8961.06,6,5.72,59,20.98,4.03,2,6089.26,1
TXN03229,44,61053.81,2002.57,4,35.75,69,3.63,3.58,1,699.15,1
TXN03230,36,84588.99,2520.11,3,13.01,1,6.51,3.43,3,4072.18,2
TXN03231,32,27991.78,3234.31,2,9.87,4,6.04,4.02,4,7381.69,0
TXN03232,18,164718.74,1515.13,4,10.38,1,23.72,3.27,3,1463.16,2
TXN03233,25,64499.5,2944.73,8,10.89,20,5.26,4.18,2,1912.09,2
TXN03234,55,88212.56,2211.99,7,34.75,17,0.59,3.94,4,7049.44,1
TXN03235,23,36562.97,2307.49,5,1.66,24,2.9,2.98,3,2547.14,1
TXN03236,38,126910.43,2916.93,10,9.82,35,2.91,2.94,2,876.35,0
TXN03237,46,46537.07,818.56,8,10.79,14,35.77,3.86,2,8105.82,1
TXN03238,23,65873.9,2585.52,6,20.09,7,30.93,3.6,5,3097.98,3
TXN03239,38,29988.51,2872.61,4,12.54,15,4.29,4.37,5,4546.49,2
TXN03240,45,28769.84,2789.36,8,13.4,1,0.5,3.16,4,3381.32,2
TXN03241,36,86027.47,2080.97,2,36.95,53,8.73,4.31,3,7671.0,0
TXN03242,65,41222.69,6576.28,6,13.64,15,19.15,4.33,4,1621.71,1
TXN03243,19,31574.45,1850.93,2,9.33,29,3.75,2.97,7,5571.39,1
TXN03244,47,36207.42,3032.9,10,13.33,12,6.94,3.64,4,8809.7,1
TXN03245,34,86630.56,7530.74,6,14.0,29,2.28,4.76,5,1360.98,0
TXN03246,44,36541.86,2336.89,9,4.0,23,4.76,4.08,3,2085.66,4
TXN03247,40,50950.65,2999.92,3,26.62,7,17.07,3.73,3,11067.44,2
TXN03248,29,55539.87,2303.35,8,17.28,29,6.71,4.4,2,7460.16,3
TXN03249,38,15816.54,7156.74,5,6.1,3,7.11,3.46,1,1972.38,1
TXN03250,18,21138.61,2008.17,9,16.83,20,18.7,3.57,2,1495.73,3
TXN03251,42,68437.01,7442.02,9,3.3,38,17.27,3.92,3,4265.85,1
TXN03252,39,34064.78,2289.29,5,18.37,24,2.49,4.79,3,4408.31,0
TXN03253,42,109311.8,1204.12,5,21.01,41,6.44,3.16,6,3358.06,0
TXN03254,47,103106.02,4453.8,4,43.29,10,22.67,4.13,3,17923.36,1
TXN03255,40,87776.41,1929.62,15,6.09,2,7.32,3.52,2,5504.07,0
TXN03256,37,179501.73,4236.41,5,13.57,2,13.01,4.67,1,1943.43,1
TXN03257,27,52108.35,245.69,4,11.91,9,4.38,4.34,2,7338.38,0
TXN03258,29,83856.45,2511.09,5,8.04,16,0.74,3.75,7,3645.48,2
TXN03259,48,37617.62,1691.52,6,6.35,23,2.16,4.22,5,2179.43,0
TXN03260,50,270798.13,1012.6,6,11.52,43,6.16,3.4,1,6576.42,1
TXN03261,34,199675.8,1562.11,5,14.13,55,5.23,3.36,4,9832.34,1
TXN03262,36,55426.37,1535.17,5,8.8,35,27.12,5.0,1,4070.87,0
TXN03263,27,70711.93,2400.08,5,16.7,19,9.47,3.54,3,1765.93,1
TXN03264,48,133070.18,781.97,6,12.76,9,11.84,3.92,5,3788.4,0
TXN03265,43,49983.48,3271.09,3,5.86,17,14.0,3.53,1,1792.19,1
TXN03266,55,35892.47,7985.07,6,22.64,10,9.1,2.9,4,4101.35,0
TXN03267,27,97069.43,3174.28,3,21.48,29,17.62,3.09,3,5935.19,0
TXN03268,32,57876.92,4972.54,5,11.52,51,18.34,4.04,1,877.33,1
TXN03269,38,61947.02,6338.67,2,1.21,22,5.2,2.81,4,5775.51,1
TXN03270,42,31978.28,7151.39,6,3.26,1,1.06,3.3,3,2694.28,2
TXN03271,34,18008.54,12254.69,7,27.36,84,51.53,4.26,2,2361.2,0
TXN03272,27,64124.45,1635.53,3,37.68,10,12.35,3.96,2,1382.13,1
TXN03273,45,99043.44,1357.41,4,25.61,74,14.81,3.51,1,1650.89,4
TXN03274,43,47491.88,4865.83,7,7.09,50,16.96,3.49,0,12037.38,1
TXN03275,27,139911.82,4564.54,5,21.78,16,11.39,3.08,9,6342.7,3
TXN03276,50,34805.92,4833.71,3,20.21,2,7.64,5.0,1,8662.9,1
TXN03277,48,27709.5,12455.73,5,20.44,89,50.14,3.11,1,1920.59,2
TXN03278,37,52648.28,2524.28,5,12.27,32,15.61,4.51,2,12327.38,0
TXN03279,37,52125.17,3591.33,4,13.88,9,22.44,2.25,2,3340.57,0
TXN03280,42,90723.18,1086.5,2,3.51,23,6.95,4.41,3,2014.93,1
TXN03281,27,33235.13,15353.04,7,51.92,30,28.22,4.48,3,1645.64,1
TXN03282,36,133833.23,1878.04,6,3.28,8,15.81,3.15,4,1680.2,1
TXN03283,18,197517.9,1923.81,3,8.75,3,16.45,3.37,0,2075.31,2
TXN03284,45,53618.25,1861.82,1,46.69,9,1.09,4.55,2,1872.08,2
TXN03285,20,123921.09,1445.03,4,10.37,1,11.53,3.0,3,6591.38,0
TXN03286,51,27677.23,1344.83,8,11.47,2,4.9,4.11,7,21619.08,2
TXN03287,33,110633.97,1601.82,11,12.81,5,13.27,3.33,3,2944.23,1
TXN03288,34,108642.52,782.99,3,14.25,5,10.08,4.43,3,2984.34,1
