Application_ID,Application_Date,Age,Annual_Income,Employment_Years,Credit_Score,Loan_Amount,Loan_Term_Months,Existing_Loans,Debt_to_Income,Employment_Type,Education_Level,Loan_Purpose,Approval_Status,Approval_Decision_Date,Post_Approval_Review,Final_Loan_Status
APP102510,2026-01-24 09:17:27.949316448,65,598867.0,1,710.0,613577.0,60,2,0.247,Business,Diploma,Education,0,2026-01-25 09:17:27.949316448,Rejected_Review,Rejected
APP102511,2026-01-24 19:59:55.198399472,39,626466.0,13,757.0,949637.0,36,2,0.255,Salaried,Bachelor,Vehicle,0,2026-01-27 19:59:55.198399472,Rejected_Review,Rejected
APP102512,2026-01-25 06:42:22.447482496,25,1061929.0,7,612.0,1295986.0,24,1,0.361,Contract,Bachelor,Home,0,2026-01-26 06:42:22.447482496,Rejected_Review,Rejected
APP102513,2026-01-25 17:24:49.696565536,52,458883.0,3,755.0,609110.0,24,1,0.285,Self-Employed,Master,Business,0,2026-01-28 17:24:49.696565536,Rejected_Review,Rejected
APP102514,2026-01-26 04:07:16.945648560,64,1298678.0,11,541.0,799448.0,48,2,0.303,Salaried,Bachelor,Personal,0,2026-02-03 04:07:16.945648560,Rejected_Review,Rejected
APP102515,2026-01-26 14:49:44.194731584,21,453335.0,11,617.0,616910.0,48,1,0.328,Salaried,Diploma,Personal,0,2026-02-02 14:49:44.194731584,Standard_Review,Rejected
APP102516,2026-01-27 01:32:11.443814608,43,367963.0,8,731.0,901740.0,36,2,0.417,Salaried,Master,Education,0,2026-01-31 01:32:11.443814608,Rejected_Review,Rejected
APP102517,2026-01-27 12:14:38.692897648,57,822766.0,14,657.0,335705.0,36,3,0.131,Salaried,High School,Vehicle,1,2026-02-03 12:14:38.692897648,Standard_Review,Pending_Disbursement
APP102518,2026-01-27 22:57:05.941980672,28,1130850.0,6,664.0,953131.0,48,0,0.169,Salaried,Master,Vehicle,0,2026-02-01 22:57:05.941980672,Standard_Review,Closed
APP102519,2026-01-28 09:39:33.191063696,33,704415.0,4,697.0,806409.0,60,2,0.3,Self-Employed,Bachelor,Medical,0,2026-01-31 09:39:33.191063696,Standard_Review,Rejected
APP102520,2026-01-28 20:22:00.440146720,28,790575.0,11,782.0,433253.0,36,2,0.241,Salaried,Bachelor,Personal,0,2026-01-30 20:22:00.440146720,Rejected_Review,Rejected
APP102521,2026-01-29 07:04:27.689229760,43,1566198.0,6,565.0,2111712.0,24,1,0.253,Contract,Bachelor,Home,0,2026-02-01 07:04:27.689229760,Rejected_Review,Rejected
APP102522,2026-01-29 17:46:54.938312784,63,1138044.0,11,771.0,354733.0,48,2,0.103,Salaried,Bachelor,Home,0,2026-02-01 17:46:54.938312784,Rejected_Review,Rejected
APP102523,2026-01-30 04:29:22.187395808,21,659109.0,8,775.0,825482.0,60,1,0.349,Salaried,Master,Personal,0,2026-02-02 04:29:22.187395808,Standard_Review,Rejected
APP102524,2026-01-30 15:11:49.436478832,65,535369.0,10,657.0,433753.0,36,2,0.299,Self-Employed,Master,Home,1,2026-02-03 15:11:49.436478832,Approved_Review,Disbursed
APP102525,2026-01-31 01:54:16.685561856,44,1063956.0,9,645.0,934565.0,36,1,0.198,Salaried,Bachelor,Medical,0,2026-02-02 01:54:16.685561856,Rejected_Review,Rejected
APP102526,2026-01-31 12:36:43.934644896,55,944023.0,16,682.0,1902455.0,24,1,0.379,Business,Master,Medical,0,2026-02-01 12:36:43.934644896,Rejected_Review,Rejected
APP102527,2026-01-31 23:19:11.183727920,44,784724.0,4,643.0,1031591.0,36,1,0.344,Salaried,Bachelor,Personal,0,2026-02-01 23:19:11.183727920,Rejected_Review,Rejected
APP102528,2026-02-01 10:01:38.432810944,37,561053.0,5,712.0,660540.0,24,1,0.214,Salaried,Diploma,Home,0,2026-02-06 10:01:38.432810944,Rejected_Review,Rejected
APP102529,2026-02-01 20:44:05.681893968,25,628036.0,8,721.0,1113633.0,48,1,0.301,Salaried,Master,Vehicle,0,2026-02-03 20:44:05.681893968,Rejected_Review,Rejected
APP102530,2026-02-02 07:26:32.930977008,40,608252.0,11,589.0,521055.0,36,2,0.31,Salaried,Bachelor,Vehicle,0,2026-02-06 07:26:32.930977008,Rejected_Review,Rejected
APP102531,2026-02-02 18:09:00.180060032,41,565272.0,10,630.0,893878.0,48,3,0.277,Self-Employed,Bachelor,Personal,0,2026-02-06 18:09:00.180060032,Rejected_Review,Rejected
APP102532,2026-02-03 04:51:27.429143056,60,495940.0,8,613.0,731396.0,24,0,0.332,Salaried,Diploma,Education,0,2026-02-08 04:51:27.429143056,Rejected_Review,Rejected
APP102533,2026-02-03 15:33:54.678226080,51,732389.0,5,704.0,380996.0,24,0,0.219,Self-Employed,Bachelor,Vehicle,0,2026-02-06 15:33:54.678226080,Rejected_Review,Rejected
APP102534,2026-02-04 02:16:21.927309120,56,485962.0,8,747.0,1644818.0,36,0,0.472,Self-Employed,Diploma,Home,0,2026-02-06 02:16:21.927309120,Rejected_Review,Rejected
APP102535,2026-02-04 12:58:49.176392144,31,704010.0,2,620.0,1303739.0,36,0,0.441,Business,Master,Vehicle,0,2026-02-11 12:58:49.176392144,Rejected_Review,Closed
APP102536,2026-02-04 23:41:16.425475168,35,252656.0,4,746.0,456235.0,36,2,0.258,Salaried,Master,Medical,0,2026-02-07 23:41:16.425475168,Rejected_Review,Rejected
APP102537,2026-02-05 10:23:43.674558192,39,496225.0,12,630.0,1169012.0,60,1,0.452,Self-Employed,Bachelor,Medical,0,2026-02-13 10:23:43.674558192,Rejected_Review,Rejected
APP102538,2026-02-05 21:06:10.923641216,27,1065522.0,12,737.0,388519.0,24,2,0.162,Salaried,High School,Personal,0,2026-02-06 21:06:10.923641216,Rejected_Review,Rejected
APP102539,2026-02-06 07:48:38.172724256,48,433451.0,11,672.0,882309.0,36,3,0.401,Salaried,High School,Personal,0,2026-02-08 07:48:38.172724256,Standard_Review,Rejected
APP102540,2026-02-06 18:31:05.421807280,63,848456.0,14,661.0,716830.0,36,0,0.235,Salaried,Diploma,Education,0,2026-02-07 18:31:05.421807280,Standard_Review,Rejected
APP102541,2026-02-07 05:13:32.670890304,25,449976.0,9,764.0,1620156.0,60,3,0.503,Salaried,High School,Business,0,2026-02-11 05:13:32.670890304,Rejected_Review,Rejected
APP102542,2026-02-07 15:55:59.919973328,25,921567.0,11,806.0,826360.0,36,0,0.237,Self-Employed,Master,Vehicle,0,2026-02-12 15:55:59.919973328,Rejected_Review,Rejected
APP102543,2026-02-08 02:38:27.169056368,50,568655.0,16,564.0,323274.0,36,1,0.252,Business,Bachelor,Vehicle,0,2026-02-09 02:38:27.169056368,Standard_Review,Rejected
APP102544,2026-02-08 13:20:54.418139392,52,558627.0,5,729.0,1165277.0,36,1,0.383,Salaried,Bachelor,Education,0,2026-02-12 13:20:54.418139392,Rejected_Review,Rejected
APP102545,2026-02-09 00:03:21.667222416,28,666094.0,3,702.0,561600.0,36,0,0.218,Salaried,Diploma,Personal,0,2026-02-12 00:03:21.667222416,Rejected_Review,Rejected
APP102546,2026-02-09 10:45:48.916305440,30,355111.0,3,733.0,548514.0,48,3,0.197,Contract,Master,Vehicle,0,2026-02-10 10:45:48.916305440,Rejected_Review,Rejected
APP102547,2026-02-09 21:28:16.165388480,58,1006680.0,11,596.0,710294.0,36,1,0.172,Salaried,Master,Personal,0,2026-02-13 21:28:16.165388480,Rejected_Review,Rejected
APP102548,2026-02-10 08:10:43.414471504,52,1168548.0,25,620.0,525178.0,60,0,0.152,Salaried,Bachelor,Personal,1,2026-02-16 08:10:43.414471504,Approved_Review,Disbursed
APP102549,2026-02-10 18:53:10.663554528,48,552779.0,12,646.0,1717265.0,36,2,0.581,Salaried,Diploma,Home,0,2026-02-17 18:53:10.663554528,Rejected_Review,Rejected
APP102550,2026-02-11 05:35:37.912637552,37,822924.0,4,704.0,1046989.0,60,0,0.276,Self-Employed,Doctorate,Home,0,2026-02-12 05:35:37.912637552,Rejected_Review,Rejected
APP102551,2026-02-11 16:18:05.161720576,51,922864.0,4,642.0,395102.0,36,1,0.237,Salaried,Bachelor,Personal,0,2026-02-17 16:18:05.161720576,Rejected_Review,Rejected
APP102552,2026-02-12 03:00:32.410803616,28,623848.0,10,669.0,486533.0,60,1,0.189,Salaried,Master,Vehicle,0,2026-02-18 03:00:32.410803616,Rejected_Review,Rejected
APP102553,2026-02-12 13:42:59.659886640,60,394753.0,3,744.0,363679.0,36,5,0.116,Self-Employed,Bachelor,Personal,0,2026-02-15 13:42:59.659886640,Rejected_Review,Closed
APP102554,2026-02-13 00:25:26.908969664,45,1331830.0,7,823.0,1135631.0,36,2,0.321,Self-Employed,Master,Education,0,2026-02-14 00:25:26.908969664,Rejected_Review,Rejected
APP102555,2026-02-13 11:07:54.158052688,29,544756.0,5,739.0,676975.0,24,0,0.245,Self-Employed,Bachelor,Personal,0,2026-02-18 11:07:54.158052688,Rejected_Review,Rejected
APP102556,2026-02-13 21:50:21.407135728,22,494161.0,8,746.0,429560.0,60,1,0.32,Contract,Master,Personal,0,2026-02-14 21:50:21.407135728,Rejected_Review,Rejected
APP102557,2026-02-14 08:32:48.656218752,35,1358897.0,6,678.0,1536083.0,36,0,0.27,Salaried,Master,Vehicle,0,2026-02-19 08:32:48.656218752,Rejected_Review,Rejected
APP102558,2026-02-14 19:15:15.905301776,23,855340.0,8,632.0,901013.0,36,3,0.373,Contract,Diploma,Vehicle,0,2026-02-17 19:15:15.905301776,Rejected_Review,Rejected
APP102559,2026-02-15 05:57:43.154384800,56,729833.0,9,669.0,768041.0,24,0,0.499,Business,Bachelor,Vehicle,0,2026-02-17 05:57:43.154384800,Standard_Review,Rejected
APP102560,2026-02-15 16:40:10.403467840,24,419948.0,8,686.0,750140.0,60,1,0.395,Salaried,High School,Home,0,2026-02-20 16:40:10.403467840,Rejected_Review,Rejected
APP102561,2026-02-16 03:22:37.652550864,34,932840.0,5,615.0,354989.0,36,3,0.1,Business,Master,Personal,0,2026-02-25 03:22:37.652550864,Standard_Review,Rejected
APP102562,2026-02-16 14:05:04.901633888,61,2393246.0,5,743.0,925892.0,36,1,0.235,Self-Employed,High School,Education,0,2026-02-23 14:05:04.901633888,Rejected_Review,Rejected
APP102563,2026-02-17 00:47:32.150716912,61,966036.0,12,789.0,567728.0,60,1,0.247,Business,High School,Personal,0,2026-02-21 00:47:32.150716912,Rejected_Review,Rejected
APP102564,2026-02-17 11:29:59.399799936,45,812578.0,0,698.0,1081826.0,60,2,0.223,Self-Employed,Bachelor,Personal,0,2026-02-22 11:29:59.399799936,Rejected_Review,Rejected
APP102565,2026-02-17 22:12:26.648882976,30,899163.0,9,760.0,963620.0,36,0,0.232,Salaried,Bachelor,Personal,0,2026-02-21 22:12:26.648882976,Rejected_Review,Rejected
APP102566,2026-02-18 08:54:53.897966000,41,560775.0,5,769.0,678947.0,60,0,0.264,Self-Employed,Diploma,Home,0,2026-02-21 08:54:53.897966000,Rejected_Review,Rejected
APP102567,2026-02-18 19:37:21.147049024,56,558374.0,14,623.0,655352.0,36,2,0.316,Salaried,Bachelor,Home,0,2026-02-25 19:37:21.147049024,Standard_Review,Rejected
APP102568,2026-02-19 06:19:48.396132048,32,555169.0,11,577.0,1604465.0,24,0,0.433,Salaried,Master,Personal,0,2026-02-24 06:19:48.396132048,Rejected_Review,Rejected
APP102569,2026-02-19 17:02:15.645215088,47,501822.0,2,658.0,358759.0,60,0,0.163,Self-Employed,Bachelor,Personal,0,2026-02-24 17:02:15.645215088,Rejected_Review,Rejected
APP102570,2026-02-20 03:44:42.894298112,60,554669.0,4,696.0,525516.0,48,3,0.182,Contract,Bachelor,Vehicle,0,2026-02-25 03:44:42.894298112,Rejected_Review,Rejected
APP102571,2026-02-20 14:27:10.143381136,22,553507.0,10,612.0,1235643.0,36,3,0.287,Self-Employed,High School,Vehicle,0,2026-02-24 14:27:10.143381136,Rejected_Review,Rejected
APP102572,2026-02-21 01:09:37.392464160,33,582229.0,11,782.0,1470956.0,24,2,0.497,Business,Diploma,Vehicle,0,2026-02-23 01:09:37.392464160,Rejected_Review,Rejected
APP102573,2026-02-21 11:52:04.641547200,52,574941.0,2,817.0,653366.0,24,3,0.292,Salaried,Bachelor,Personal,0,2026-02-23 11:52:04.641547200,Rejected_Review,Rejected
APP102574,2026-02-21 22:34:31.890630224,51,725113.0,0,702.0,493450.0,48,3,0.287,Self-Employed,Bachelor,Personal,0,2026-02-26 22:34:31.890630224,Rejected_Review,Rejected
APP102575,2026-02-22 09:16:59.139713248,36,673460.0,4,626.0,498475.0,60,1,0.189,Business,Bachelor,Home,0,2026-02-27 09:16:59.139713248,Standard_Review,Rejected
APP102576,2026-02-22 19:59:26.388796272,52,700844.0,5,722.0,341677.0,36,0,0.156,Salaried,Bachelor,Business,0,2026-02-24 19:59:26.388796272,Rejected_Review,Rejected
APP102577,2026-02-23 06:41:53.637879296,52,1289495.0,3,626.0,1904463.0,60,4,0.351,,Bachelor,Home,0,2026-02-26 06:41:53.637879296,Rejected_Review,Rejected
APP102578,2026-02-23 17:24:20.886962336,54,672837.0,6,764.0,650051.0,24,0,0.328,Business,Master,Personal,0,2026-02-26 17:24:20.886962336,Rejected_Review,Rejected
APP102579,2026-02-24 04:06:48.136045360,31,1757897.0,6,675.0,883170.0,48,3,0.279,Salaried,Diploma,Personal,0,2026-02-26 04:06:48.136045360,Rejected_Review,Rejected
APP102580,2026-02-24 14:49:15.385128384,30,761799.0,9,737.0,887664.0,24,0,0.212,Salaried,Master,Personal,0,2026-02-25 14:49:15.385128384,Rejected_Review,Rejected
APP102581,2026-02-25 01:31:42.634211408,35,531501.0,4,749.0,1469970.0,48,1,0.548,Contract,Diploma,Business,0,2026-02-26 01:31:42.634211408,Standard_Review,Rejected
APP102582,2026-02-25 12:14:09.883294448,37,1193070.0,1,725.0,567620.0,36,3,0.312,Contract,Bachelor,Home,0,2026-03-01 12:14:09.883294448,Rejected_Review,Rejected
APP102583,2026-02-25 22:56:37.132377472,60,627150.0,5,806.0,587985.0,60,0,0.292,Business,Diploma,Personal,0,2026-03-02 22:56:37.132377472,Rejected_Review,Closed
APP102584,2026-02-26 09:39:04.381460496,38,221365.0,2,702.0,1060546.0,36,2,0.75,Business,Bachelor,Personal,0,2026-03-01 09:39:04.381460496,Rejected_Review,Rejected
APP102585,2026-02-26 20:21:31.630543520,29,648830.0,9,657.0,285324.0,36,0,0.239,Salaried,Bachelor,Business,0,2026-03-03 20:21:31.630543520,Rejected_Review,Rejected
APP102586,2026-02-27 07:03:58.879626544,45,581054.0,12,553.0,1474739.0,60,1,0.376,Salaried,Bachelor,Education,0,2026-03-03 07:03:58.879626544,Rejected_Review,Rejected
APP102587,2026-02-27 17:46:26.128709584,60,1339322.0,6,542.0,1669279.0,36,0,0.365,Contract,Bachelor,Home,0,2026-03-04 17:46:26.128709584,Rejected_Review,Rejected
APP102588,2026-02-28 04:28:53.377792608,34,434010.0,3,732.0,791534.0,36,2,0.396,Self-Employed,Bachelor,Education,0,2026-03-07 04:28:53.377792608,Rejected_Review,Rejected
APP102589,2026-02-28 15:11:20.626875632,45,559631.0,3,678.0,437995.0,36,1,0.173,Self-Employed,Master,Home,0,2026-03-02 15:11:20.626875632,Rejected_Review,Rejected
APP102590,2026-03-01 01:53:47.875958656,42,1149877.0,10,637.0,1072386.0,60,1,0.222,Salaried,High School,Home,0,2026-03-04 01:53:47.875958656,Rejected_Review,Rejected
APP102591,2026-03-01 12:36:15.125041696,50,776236.0,9,618.0,636232.0,36,2,0.277,Business,Master,Education,0,2026-03-03 12:36:15.125041696,Rejected_Review,Rejected
APP102592,2026-03-01 23:18:42.374124720,40,601735.0,10,738.0,751587.0,24,1,0.468,Salaried,Bachelor,Personal,0,2026-03-08 23:18:42.374124720,Rejected_Review,Rejected
APP102593,2026-03-02 10:01:09.623207744,41,462457.0,7,626.0,780799.0,36,2,0.479,Salaried,Bachelor,Business,0,2026-03-05 10:01:09.623207744,Rejected_Review,Rejected
APP102594,2026-03-02 20:43:36.872290768,64,761475.0,4,796.0,503666.0,60,0,0.089,Salaried,Master,Vehicle,0,2026-03-06 20:43:36.872290768,Rejected_Review,Rejected
APP102595,2026-03-03 07:26:04.121373808,52,641486.0,3,843.0,832732.0,12,0,0.306,Self-Employed,Diploma,Home,0,2026-03-08 07:26:04.121373808,Rejected_Review,Rejected
APP102596,2026-03-03 18:08:31.370456832,41,460102.0,13,631.0,336784.0,36,1,0.342,Self-Employed,Bachelor,Medical,0,2026-03-10 18:08:31.370456832,Standard_Review,Rejected
APP102597,2026-03-04 04:50:58.619539856,55,470992.0,5,734.0,233506.0,48,1,0.181,Self-Employed,Bachelor,Vehicle,0,2026-03-05 04:50:58.619539856,Rejected_Review,Rejected
APP102598,2026-03-04 15:33:25.868622880,52,450546.0,17,719.0,839890.0,12,1,0.338,Salaried,Bachelor,Medical,0,2026-03-10 15:33:25.868622880,Standard_Review,Rejected
APP102599,2026-03-05 02:15:53.117705904,50,415849.0,9,626.0,1179561.0,36,2,0.453,Business,Master,Personal,0,2026-03-06 02:15:53.117705904,Rejected_Review,Rejected
APP102600,2026-03-05 12:58:20.366788944,59,989587.0,25,626.0,541483.0,60,0,0.275,Contract,Bachelor,Home,0,2026-03-07 12:58:20.366788944,Rejected_Review,Rejected
APP102601,2026-03-05 23:40:47.615871968,32,931410.0,4,682.0,526489.0,12,1,0.245,Salaried,Master,Personal,0,2026-03-09 23:40:47.615871968,Rejected_Review,Rejected
APP102602,2026-03-06 10:23:14.864954992,61,990318.0,19,616.0,967624.0,48,2,0.305,Business,Master,Business,0,2026-03-10 10:23:14.864954992,Rejected_Review,Rejected
APP102603,2026-03-06 21:05:42.114038016,38,651317.0,19,761.0,692790.0,60,1,0.264,Contract,Bachelor,Vehicle,0,2026-03-13 21:05:42.114038016,Standard_Review,Closed
APP102604,2026-03-07 07:48:09.363121056,41,582768.0,7,674.0,527439.0,36,2,0.381,Salaried,Bachelor,Personal,0,2026-03-11 07:48:09.363121056,Standard_Review,Closed
APP102605,2026-03-07 18:30:36.612204080,33,587573.0,3,617.0,815436.0,24,1,0.295,Salaried,Diploma,Personal,0,2026-03-11 18:30:36.612204080,Rejected_Review,Rejected
APP102606,2026-03-08 05:13:03.861287104,41,1029129.0,4,684.0,702232.0,60,1,0.293,Contract,Bachelor,Personal,0,2026-03-12 05:13:03.861287104,Rejected_Review,Rejected
APP102607,2026-03-08 15:55:31.110370128,28,286548.0,3,720.0,374815.0,48,2,0.162,Salaried,High School,Personal,0,2026-03-14 15:55:31.110370128,Standard_Review,Rejected
APP102608,2026-03-09 02:37:58.359453168,60,515663.0,5,643.0,662929.0,24,0,0.302,Salaried,Bachelor,Business,0,2026-03-12 02:37:58.359453168,Rejected_Review,Rejected
APP102609,2026-03-09 13:20:25.608536192,27,436011.0,5,560.0,767047.0,24,1,0.328,Business,Master,Business,0,2026-03-10 13:20:25.608536192,Standard_Review,Rejected
APP102610,2026-03-10 00:02:52.857619216,43,1198615.0,11,698.0,536029.0,48,2,0.211,Self-Employed,Master,Personal,0,2026-03-14 00:02:52.857619216,Rejected_Review,Rejected
APP102611,2026-03-10 10:45:20.106702240,64,524327.0,5,611.0,1112046.0,36,2,0.291,Self-Employed,Bachelor,Personal,0,2026-03-14 10:45:20.106702240,Rejected_Review,Rejected
APP102612,2026-03-10 21:27:47.355785264,52,311306.0,6,638.0,891357.0,36,3,0.608,Self-Employed,Master,Home,0,2026-03-14 21:27:47.355785264,Rejected_Review,Rejected
APP102613,2026-03-11 08:10:14.604868304,31,718750.0,11,720.0,609442.0,60,0,0.263,Self-Employed,Master,Business,0,2026-03-18 08:10:14.604868304,Rejected_Review,Rejected
APP102614,2026-03-11 18:52:41.853951328,42,550277.0,7,652.0,748376.0,36,0,0.471,Salaried,Bachelor,Home,0,2026-03-17 18:52:41.853951328,Rejected_Review,Rejected
APP102615,2026-03-12 05:35:09.103034352,42,505908.0,19,681.0,579900.0,60,2,0.342,Salaried,Bachelor,Home,0,2026-03-13 05:35:09.103034352,Standard_Review,Rejected
APP102616,2026-03-12 16:17:36.352117376,63,482972.0,2,784.0,625736.0,48,1,0.324,Salaried,High School,Education,0,2026-03-15 16:17:36.352117376,Rejected_Review,Rejected
APP102617,2026-03-13 03:00:03.601200416,45,474473.0,11,667.0,637354.0,24,1,0.312,Business,Bachelor,Home,0,2026-03-18 03:00:03.601200416,Rejected_Review,Rejected
APP102618,2026-03-13 13:42:30.850283440,42,894106.0,8,821.0,288880.0,48,1,0.235,Contract,Bachelor,Home,1,2026-03-18 13:42:30.850283440,Approved_Review,Disbursed
APP102619,2026-03-14 00:24:58.099366464,48,718867.0,1,738.0,709656.0,36,1,0.322,Salaried,Bachelor,Education,0,2026-03-20 00:24:58.099366464,Standard_Review,Rejected
APP102620,2026-03-14 11:07:25.348449488,49,594599.0,2,629.0,820777.0,24,1,0.351,Salaried,Master,Business,0,2026-03-21 11:07:25.348449488,Rejected_Review,Rejected
APP102621,2026-03-14 21:49:52.597532528,33,396535.0,9,659.0,2396650.0,36,1,0.75,Contract,Diploma,Home,0,2026-03-19 21:49:52.597532528,Rejected_Review,Rejected
APP102622,2026-03-15 08:32:19.846615552,38,602429.0,12,608.0,872203.0,36,3,0.405,Salaried,Master,Education,0,2026-03-20 08:32:19.846615552,Rejected_Review,Rejected
APP102623,2026-03-15 19:14:47.095698576,22,730884.0,1,731.0,505032.0,48,1,0.189,Salaried,Master,Personal,0,2026-03-16 19:14:47.095698576,Standard_Review,Rejected
APP102624,2026-03-16 05:57:14.344781600,49,743499.0,15,776.0,308177.0,60,1,0.144,Business,Master,Personal,0,2026-03-19 05:57:14.344781600,Rejected_Review,Rejected
APP102625,2026-03-16 16:39:41.593864624,41,698804.0,4,667.0,412786.0,60,1,0.252,Self-Employed,Bachelor,Education,0,2026-03-19 16:39:41.593864624,Rejected_Review,Rejected
APP102626,2026-03-17 03:22:08.842947664,35,429150.0,16,569.0,545354.0,24,0,0.316,Salaried,Diploma,Personal,0,2026-03-18 03:22:08.842947664,Rejected_Review,Rejected
APP102627,2026-03-17 14:04:36.092030688,47,220422.0,11,713.0,550238.0,48,0,0.469,Contract,Master,Business,0,2026-03-23 14:04:36.092030688,Rejected_Review,Rejected
APP102628,2026-03-18 00:47:03.341113712,51,1460890.0,9,634.0,621644.0,12,1,0.088,Contract,Bachelor,Education,1,2026-03-22 00:47:03.341113712,Standard_Review,Disbursed
APP102629,2026-03-18 11:29:30.590196736,35,360552.0,7,644.0,572451.0,24,3,0.403,Salaried,Master,Personal,0,2026-03-26 11:29:30.590196736,Rejected_Review,Rejected
APP102630,2026-03-18 22:11:57.839279776,43,268471.0,8,710.0,623676.0,24,0,0.403,Business,Doctorate,Personal,0,2026-03-23 22:11:57.839279776,Rejected_Review,Rejected
APP102631,2026-03-19 08:54:25.088362800,44,689319.0,8,770.0,566754.0,48,3,0.404,Self-Employed,Diploma,Business,0,2026-03-24 08:54:25.088362800,Standard_Review,Rejected
APP102632,2026-03-19 19:36:52.337445824,64,301310.0,10,738.0,706475.0,24,1,0.448,Salaried,Bachelor,Education,0,2026-03-26 19:36:52.337445824,Rejected_Review,Rejected
APP102633,2026-03-20 06:19:19.586528848,33,452511.0,7,718.0,445582.0,36,1,0.26,Contract,Diploma,Home,0,2026-03-23 06:19:19.586528848,Rejected_Review,Rejected
APP102634,2026-03-20 17:01:46.835611888,42,832102.0,11,680.0,373044.0,36,1,0.238,Salaried,Master,Education,1,2026-03-21 17:01:46.835611888,Approved_Review,Disbursed
APP102635,2026-03-21 03:44:14.084694912,63,1443292.0,9,604.0,621446.0,36,2,0.156,Salaried,High School,Education,0,2026-03-27 03:44:14.084694912,Standard_Review,Rejected
APP102636,2026-03-21 14:26:41.333777936,57,773830.0,5,713.0,869624.0,60,2,0.402,Salaried,High School,Education,0,2026-03-26 14:26:41.333777936,Standard_Review,Rejected
APP102637,2026-03-22 01:09:08.582860960,53,533442.0,8,737.0,400039.0,60,2,0.406,Self-Employed,Diploma,Vehicle,0,2026-03-26 01:09:08.582860960,Rejected_Review,Rejected
APP102638,2026-03-22 11:51:35.831943984,23,635132.0,6,651.0,525201.0,48,4,0.3,Salaried,Master,Vehicle,0,2026-03-25 11:51:35.831943984,Rejected_Review,Rejected
APP102639,2026-03-22 22:34:03.081027024,39,288043.0,12,666.0,650673.0,36,1,0.468,,Bachelor,Vehicle,0,2026-03-25 22:34:03.081027024,Rejected_Review,Rejected
APP102640,2026-03-23 09:16:30.330110048,43,530667.0,13,762.0,642864.0,48,2,0.254,Self-Employed,Bachelor,Vehicle,0,2026-03-27 09:16:30.330110048,Standard_Review,Rejected
APP102641,2026-03-23 19:58:57.579193072,49,530898.0,21,664.0,1019945.0,48,3,0.38,Salaried,Diploma,Home,0,2026-03-27 19:58:57.579193072,Rejected_Review,Rejected
APP102642,2026-03-24 06:41:24.828276096,50,696432.0,7,672.0,1119900.0,48,2,0.381,Self-Employed,Bachelor,Vehicle,0,2026-03-29 06:41:24.828276096,Rejected_Review,Rejected
APP102643,2026-03-24 17:23:52.077359136,59,1557688.0,3,684.0,782184.0,24,0,0.13,Self-Employed,Master,Medical,0,2026-03-25 17:23:52.077359136,Rejected_Review,Rejected
APP102644,2026-03-25 04:06:19.326442160,64,271895.0,11,733.0,1281504.0,36,1,0.75,Salaried,Bachelor,Business,0,2026-03-31 04:06:19.326442160,Standard_Review,Rejected
APP102645,2026-03-25 14:48:46.575525184,45,541053.0,6,709.0,582057.0,36,1,0.172,Salaried,Bachelor,Vehicle,0,2026-03-29 14:48:46.575525184,Standard_Review,Closed
APP102646,2026-03-26 01:31:13.824608208,57,284830.0,6,704.0,1065479.0,36,0,0.454,Self-Employed,Bachelor,Home,0,2026-03-30 01:31:13.824608208,Rejected_Review,Rejected
APP102647,2026-03-26 12:13:41.073691248,28,518250.0,4,789.0,515210.0,36,1,0.391,Salaried,Master,Education,0,2026-03-29 12:13:41.073691248,Standard_Review,Rejected
APP102648,2026-03-26 22:56:08.322774272,62,440496.0,4,663.0,811664.0,48,1,0.426,Business,Diploma,Business,0,2026-03-31 22:56:08.322774272,Rejected_Review,Rejected
APP102649,2026-03-27 09:38:35.571857296,36,331795.0,10,628.0,965979.0,48,1,0.433,Salaried,Bachelor,Vehicle,0,2026-04-04 09:38:35.571857296,Rejected_Review,Closed
APP102650,2026-03-27 20:21:02.820940320,28,980305.0,5,756.0,719930.0,12,2,0.249,Salaried,Bachelor,Home,0,2026-04-02 20:21:02.820940320,Standard_Review,Rejected
APP102651,2026-03-28 07:03:30.070023344,21,729248.0,5,705.0,432068.0,36,1,0.238,Salaried,Bachelor,Home,0,2026-03-31 07:03:30.070023344,Rejected_Review,Rejected
APP102652,2026-03-28 17:45:57.319106384,64,929928.0,8,652.0,303324.0,48,0,0.196,Self-Employed,Master,Vehicle,0,2026-03-29 17:45:57.319106384,Rejected_Review,Rejected
APP102653,2026-03-29 04:28:24.568189408,25,511695.0,9,667.0,924761.0,24,2,0.295,Salaried,Bachelor,Home,0,2026-04-01 04:28:24.568189408,Standard_Review,Rejected
APP102654,2026-03-29 15:10:51.817272432,23,629641.0,2,607.0,610677.0,12,6,0.288,Salaried,Master,Medical,0,2026-04-01 15:10:51.817272432,Rejected_Review,Closed
APP102655,2026-03-30 01:53:19.066355456,21,1332165.0,5,705.0,632465.0,60,1,0.288,Salaried,Bachelor,Home,0,2026-04-04 01:53:19.066355456,Standard_Review,Rejected
APP102656,2026-03-30 12:35:46.315438496,24,649205.0,4,595.0,1481981.0,36,2,0.303,Self-Employed,Bachelor,Medical,0,2026-04-02 12:35:46.315438496,Standard_Review,Rejected
