Customer_ID,Age,Gender,Contract_Type,Education_Level,Satisfaction_Level,Is_Member,Payment_Method,City,Product_Category,Customer_Segment,Referral_Source,Monthly_Charges,Tenure_Months,Support_Calls,Churn
CUST03522,43,Female,Quarterly,Bachelor,Medium,Yes,UPI,Coimbatore,Clothing,Standard,Advertisement,7972.95,18,3,No
CUST03523,54,Male,Quarterly,Bachelor,Medium,No,Credit Card,Hyderabad,Clothing,Premium,Google,5806.55,28,3,Yes
CUST03524,38,Female,Monthly,Master,Medium,Yes,Credit Card,Chennai,Electronics,Premium,Advertisement,2694.63,19,4,No
CUST03525,48,Female,Monthly,High School,Medium,No,Bank Transfer,Pune,Electronics,Standard,Friend,1756.89,30,3,Yes
CUST03526,42,Female,Yearly,PhD,Medium,Yes,Cash,Hyderabad,Home Appliances,Standard,Advertisement,3359.57,21,4,No
CUST03527,40,Female,Quarterly,High School,Medium,No,Credit Card,Chennai,Sports,Basic,Friend,8635.0,21,3,Yes
CUST03528,41,Male,Yearly,Master,High,Yes,UPI,Hyderabad,Clothing,Premium,Website,7982.38,48,4,No
CUST03529,55,Female,Yearly,Master,Medium,Yes,UPI,Chennai,Grocery,Standard,Friend,6628.76,55,2,No
CUST03530,45,Male,Yearly,Bachelor,Low,Yes,Credit Card,Pune,Sports,Premium,Google,1358.11,30,3,No
CUST03531,38,Male,Quarterly,High School,Low,No,Cash,Chennai,Clothing,Basic,Facebook,9570.89,42,4,Yes
CUST03532,60,Female,Monthly,Bachelor,Medium,Yes,Credit Card,Erode,Sports,Standard,Email,3401.68,37,4,Yes
CUST03533,35,Female,Monthly,Bachelor,Low,Yes,Bank Transfer,Coimbatore,Home Appliances,Basic,Facebook,6266.5,41,3,No
CUST03534,53,Male,Quarterly,Master,Medium,No,Bank Transfer,Bangalore,Clothing,Premium,Website,8129.47,46,3,No
CUST03535,52,Female,Monthly,Bachelor,Low,Yes,UPI,Delhi,Books,Basic,Google,1762.13,60,5,No
CUST03536,62,Male,Monthly,Bachelor,Medium,Yes,Cash,Coimbatore,Home Appliances,Standard,Website,6695.87,1,3,Yes
CUST03537,26,Male,Monthly,Master,Medium,Yes,Credit Card,Chennai,Books,Basic,Website,806.81,54,5,No
CUST03538,55,Female,Yearly,PhD,Low,Yes,UPI,Bangalore,Sports,Standard,Advertisement,1467.0,35,4,No
CUST03539,47,Male,Yearly,Bachelor,Medium,Yes,UPI,Coimbatore,Home Appliances,Basic,Advertisement,7369.86,16,3,No
CUST03540,61,Male,Quarterly,Master,Medium,No,UPI,Mumbai,Grocery,Standard,Google,1973.28,5,3,No
CUST03541,51,Male,Monthly,Bachelor,Medium,Yes,Credit Card,Pune,Home Appliances,Standard,Facebook,4713.31,31,10,No
CUST03542,49,Female,Quarterly,Master,Medium,No,UPI,Chennai,Home Appliances,Standard,Friend,2859.16,37,4,No
CUST03543,20,Male,Quarterly,Master,Low,Yes,UPI,Mumbai,Home Appliances,Basic,Advertisement,4501.68,25,4,No
CUST03544,20,Male,Monthly,Master,Medium,Yes,UPI,Patna,Home Appliances,Premium,Google,1233.59,62,3,No
CUST03545,45,Female,Monthly,Bachelor,Medium,Yes,Cash,Thanjavur,Electronics,Standard,Google,7671.56,25,1,No
CUST03546,61,Female,Monthly,Bachelor,High,No,UPI,Coimbatore,Books,Basic,Facebook,1250.89,67,5,Yes
CUST03547,32,Male,Quarterly,Bachelor,High,Yes,Cash,Coimbatore,Home Appliances,Standard,Google,8460.19,38,5,No
CUST03548,58,Female,Quarterly,Bachelor,Low,No,Credit Card,Mumbai,Home Appliances,Basic,Email,6794.78,48,0,Yes
CUST03549,40,Male,Monthly,Bachelor,Medium,No,Bank Transfer,Chennai,Sports,Basic,Google,4457.56,64,1,Yes
CUST03550,57,Other,Yearly,Master,Medium,Yes,UPI,Coimbatore,Electronics,Standard,Facebook,8731.62,2,1,No
CUST03551,28,Male,Monthly,Bachelor,Low,Yes,Credit Card,Chennai,Clothing,Standard,Advertisement,2268.25,64,2,No
CUST03552,65,Male,Monthly,High School,Low,Yes,UPI,Coimbatore,Sports,Standard,Facebook,3013.36,69,2,Yes
CUST03553,49,Male,Monthly,Master,High,No,UPI,Mumbai,Sports,Standard,Website,1802.67,20,4,No
CUST03554,53,Male,Monthly,Master,Medium,Yes,Credit Card,Hyderabad,Electronics,Standard,Advertisement,4124.9,11,4,No
CUST03555,50,Female,Monthly,Bachelor,High,No,Cash,Coimbatore,Electronics,Premium,Website,9873.97,31,4,No
CUST03556,41,Male,Monthly,Bachelor,Medium,Yes,Bank Transfer,Hyderabad,Electronics,Basic,Google,2029.76,35,3,No
CUST03557,56,Male,Monthly,PhD,Medium,No,UPI,Mumbai,Sports,Standard,Website,8394.28,44,3,No
CUST03558,51,Female,Monthly,Master,High,Yes,UPI,Delhi,Sports,Premium,Facebook,6692.86,55,5,No
CUST03559,45,Female,Quarterly,Bachelor,High,Yes,Credit Card,Bhopal,Home Appliances,Standard,Facebook,650.23,45,5,No
CUST03560,54,Male,Monthly,High School,High,No,Bank Transfer,Nagpur,Electronics,Standard,Friend,9476.46,21,0,Yes
CUST03561,24,Male,Monthly,Bachelor,High,No,UPI,Mumbai,Electronics,Standard,Email,9725.37,52,3,No
CUST03562,21,Male,Quarterly,Master,Medium,Yes,Credit Card,Tiruppur,Sports,Premium,Google,9286.56,20,5,No
CUST03563,54,Male,Monthly,High School,Low,Yes,UPI,Coimbatore,Sports,Standard,Facebook,5266.53,9,3,Yes
CUST03564,18,Male,Yearly,Bachelor,Medium,Yes,Credit Card,Mumbai,Electronics,Basic,Advertisement,2593.56,9,4,No
CUST03565,18,Female,Yearly,Bachelor,Medium,Yes,Credit Card,Kochi,Home Appliances,Standard,Facebook,4217.01,58,3,No
CUST03566,64,Female,Monthly,Master,High,Yes,Credit Card,Delhi,Grocery,Basic,Advertisement,6334.82,71,6,No
CUST03567,37,Male,Yearly,Bachelor,High,Yes,Credit Card,Chennai,Grocery,Basic,Google,4098.95,33,1,No
CUST03568,36,Male,Quarterly,Bachelor,High,No,Credit Card,Coimbatore,Clothing,Standard,Email,7227.63,1,5,No
CUST03569,46,Male,Yearly,PhD,Medium,Yes,Bank Transfer,Bangalore,Home Appliances,Basic,Friend,8057.97,3,3,No
CUST03570,27,Male,Quarterly,Bachelor,Medium,Yes,Bank Transfer,Pune,Sports,Standard,Friend,2489.23,39,2,No
CUST03571,35,Male,Monthly,Bachelor,High,Yes,UPI,Noida,Electronics,Standard,Website,4346.95,12,6,No
CUST03572,45,Female,Yearly,Master,Medium,Yes,UPI,Chennai,Electronics,Premium,Facebook,9598.57,16,6,No
CUST03573,52,Female,Monthly,Bachelor,Medium,Yes,UPI,Visakhapatnam,Electronics,Basic,Google,2873.16,50,2,No
CUST03574,60,Other,Monthly,Master,High,Yes,UPI,Coimbatore,Grocery,Basic,Website,3791.25,27,4,No
CUST03575,64,Female,Monthly,High School,Medium,Yes,UPI,Kolkata,Sports,Standard,Google,838.77,29,0,No
CUST03576,48,Male,Monthly,High School,High,No,UPI,Erode,Electronics,Basic,Google,3657.48,69,2,No
CUST03577,44,Female,Monthly,Master,Medium,No,UPI,Coimbatore,Electronics,Basic,Website,4023.85,52,1,Yes
CUST03578,28,Male,Quarterly,Bachelor,Low,Yes,UPI,Bangalore,Grocery,Premium,Google,1448.44,6,4,No
CUST03579,55,Male,Yearly,Master,Medium,Yes,UPI,Coimbatore,Electronics,Basic,Website,513.7,24,1,No
CUST03580,22,Female,Monthly,Bachelor,Medium,No,UPI,Gurgaon,Clothing,Standard,Email,5966.35,40,1,No
CUST03581,25,Male,Yearly,High School,Medium,Yes,Bank Transfer,Hyderabad,Sports,Basic,Facebook,3364.5,33,1,No
CUST03582,51,Female,Yearly,Master,Low,No,Cash,Pune,Books,Basic,Website,669.33,9,2,No
CUST03583,65,Male,Monthly,Bachelor,High,No,Bank Transfer,Chennai,Clothing,Basic,Facebook,8669.47,49,3,Yes
CUST03584,29,Female,Monthly,Bachelor,High,No,Cash,Ahmedabad,Home Appliances,Standard,Friend,6051.89,67,1,No
CUST03585,55,Female,Yearly,High School,Low,Yes,Credit Card,Chennai,Clothing,Premium,Website,2126.1,23,6,No
CUST03586,18,Female,Quarterly,Bachelor,Low,No,Cash,Chennai,Clothing,Standard,Email,8719.84,22,5,No
CUST03587,48,Female,Quarterly,Master,Medium,No,UPI,Bangalore,Grocery,Standard,Friend,2909.07,72,1,No
CUST03588,21,Male,Quarterly,Master,High,No,UPI,Hyderabad,Home Appliances,Standard,Website,2660.73,8,1,No
CUST03589,62,Female,Monthly,Master,Medium,Yes,UPI,Coimbatore,Sports,Basic,Google,8999.02,19,2,No
CUST03590,22,Other,Monthly,Master,Low,No,Credit Card,Delhi,Sports,Standard,Friend,2204.85,38,3,No
CUST03591,47,Female,Quarterly,Bachelor,Medium,Yes,Bank Transfer,Coimbatore,Clothing,Standard,Advertisement,8850.37,6,3,No
CUST03592,41,Female,Monthly,Bachelor,Medium,Yes,Bank Transfer,Mumbai,Books,Standard,Advertisement,8128.25,52,3,No
CUST03593,20,Female,Quarterly,Master,Medium,Yes,UPI,Hyderabad,Clothing,Basic,Advertisement,3442.89,34,2,No
CUST03594,28,Female,Yearly,Bachelor,High,No,Credit Card,Chennai,Electronics,Premium,Friend,826.77,11,5,No
CUST03595,62,Female,Quarterly,Bachelor,High,No,Bank Transfer,Bangalore,Grocery,Standard,Facebook,1284.44,43,1,No
CUST03596,21,Female,Yearly,PhD,Low,No,UPI,Kochi,Electronics,Basic,Website,1540.52,35,1,No
CUST03597,43,Female,Monthly,High School,Medium,Yes,UPI,Coimbatore,Home Appliances,Standard,Google,8962.59,11,6,No
CUST03598,44,Male,Quarterly,High School,Low,Yes,UPI,Bangalore,Home Appliances,Basic,Google,4338.34,40,1,Yes
CUST03599,63,Male,Quarterly,Bachelor,Medium,No,Cash,Kochi,Grocery,Basic,Friend,809.03,32,4,Yes
CUST03600,60,Male,Yearly,Master,Low,Yes,Credit Card,Coimbatore,Clothing,Standard,Advertisement,5787.21,49,2,No
CUST03601,44,Male,Quarterly,Bachelor,Medium,No,Cash,Mumbai,Home Appliances,Basic,Email,2475.93,57,5,No
CUST03602,59,Male,Monthly,Bachelor,High,Yes,Cash,Chennai,Books,Basic,Google,2733.7,65,3,Yes
CUST03603,23,Female,Yearly,PhD,Medium,No,UPI,Coimbatore,Grocery,Basic,Email,2028.0,48,3,No
CUST03604,32,Male,Quarterly,Master,Medium,No,UPI,Salem,Electronics,Basic,Email,7739.2,52,4,No
CUST03605,47,Male,Monthly,Master,Low,Yes,Credit Card,Chennai,Books,Basic,Google,505.82,39,4,Yes
CUST03606,59,Female,Quarterly,High School,Medium,Yes,Credit Card,Bangalore,Sports,Basic,Facebook,4670.35,54,0,No
CUST03607,54,Other,Yearly,Bachelor,Low,Yes,Credit Card,Madurai,Grocery,Basic,Google,1325.28,25,6,No
CUST03608,54,Female,Quarterly,Bachelor,Medium,No,Credit Card,Chennai,Books,Premium,Google,5747.56,45,2,No
CUST03609,59,Other,Monthly,High School,Medium,No,UPI,Mumbai,Grocery,Premium,Website,3786.93,29,1,No
CUST03610,54,Female,Yearly,High School,High,No,Credit Card,Visakhapatnam,Electronics,Premium,Google,769.34,32,3,No
CUST03611,52,Male,Quarterly,Bachelor,Low,Yes,UPI,Mumbai,Clothing,Basic,Website,4879.26,67,3,No
CUST03612,40,Female,Monthly,Bachelor,Medium,No,UPI,Coimbatore,Grocery,Standard,Advertisement,5920.56,12,2,No
CUST03613,23,Female,Monthly,Master,Low,Yes,UPI,Delhi,Home Appliances,Standard,Facebook,2852.71,58,3,Yes
CUST03614,21,Male,Monthly,Master,Medium,Yes,Cash,Coimbatore,Electronics,Basic,Email,7772.36,20,0,Yes
CUST03615,35,Male,Quarterly,High School,Medium,No,UPI,Chennai,Electronics,Premium,Google,4024.96,50,2,No
CUST03616,26,Female,Yearly,Bachelor,High,Yes,Credit Card,Tiruppur,Books,Premium,Facebook,7618.79,8,1,No
CUST03617,46,Male,Monthly,High School,Medium,Yes,Credit Card,Coimbatore,Home Appliances,Standard,Email,6000.65,31,4,No
CUST03618,30,Female,Monthly,Bachelor,Medium,Yes,Cash,Coimbatore,Books,Basic,Facebook,8757.9,24,3,No
CUST03619,64,Male,Monthly,Bachelor,Medium,Yes,UPI,Bangalore,Sports,Standard,Email,5695.79,13,6,No
CUST03620,34,Female,Quarterly,Bachelor,Low,Yes,Bank Transfer,Patna,Electronics,Basic,Email,2263.46,72,3,No
CUST03621,62,Female,Monthly,Master,Medium,Yes,Cash,Chennai,Grocery,Basic,Facebook,8314.62,42,3,No
CUST03622,49,Male,Monthly,Master,High,No,Credit Card,Coimbatore,Sports,Standard,Friend,7938.83,26,1,No
CUST03623,65,Male,Monthly,Bachelor,Medium,Yes,UPI,Mumbai,Home Appliances,Basic,Website,9737.38,38,3,No
CUST03624,39,Female,Quarterly,Master,High,Yes,UPI,Mumbai,Electronics,Basic,Email,1389.03,38,3,No
CUST03625,21,Female,Monthly,Master,Medium,Yes,Credit Card,Hyderabad,Home Appliances,Basic,Email,6116.7,55,2,No
CUST03626,22,Female,Monthly,Master,Medium,No,Credit Card,Jaipur,Sports,Standard,Email,5170.86,10,1,No
CUST03627,54,Female,Yearly,Bachelor,Medium,Yes,UPI,Chennai,Grocery,Premium,Email,6873.29,11,6,No
CUST03628,58,Female,Monthly,Bachelor,Low,No,Bank Transfer,Chennai,Clothing,Standard,Facebook,9811.71,3,2,Yes
CUST03629,30,Male,Monthly,Master,Medium,Yes,UPI,Coimbatore,Books,Basic,Email,5556.58,23,2,Yes
CUST03630,51,Male,Yearly,High School,High,Yes,UPI,Kochi,Books,Standard,Advertisement,7014.52,62,5,No
CUST03631,62,Male,Monthly,Master,Medium,Yes,Credit Card,Bangalore,Sports,Standard,Google,3798.53,70,4,No
CUST03632,39,Female,Quarterly,PhD,Medium,Yes,UPI,Trichy,Electronics,Standard,Email,3340.22,41,3,No
CUST03633,40,Male,Monthly,Master,High,No,Cash,Indore,Electronics,Standard,Facebook,3685.32,41,2,No
CUST03634,20,Male,Quarterly,High School,Medium,Yes,UPI,Coimbatore,Grocery,Basic,Email,866.77,4,3,No
CUST03635,59,Female,Monthly,Bachelor,High,Yes,Cash,Gurgaon,Electronics,Basic,Facebook,3205.04,3,5,Yes
CUST03636,51,Female,Yearly,Master,Medium,Yes,UPI,Chennai,Electronics,Premium,Email,2142.99,51,4,No
CUST03637,49,Male,Monthly,PhD,Medium,Yes,Cash,Hyderabad,Electronics,Basic,Google,4845.57,55,6,No
CUST03638,62,Male,Monthly,Bachelor,Medium,No,Credit Card,Salem,Home Appliances,Standard,Email,4877.84,63,1,Yes
CUST03639,38,Male,Quarterly,Master,Medium,Yes,Cash,Pune,Home Appliances,Basic,Advertisement,7769.68,49,1,No
CUST03640,63,Male,Yearly,Master,High,Yes,Bank Transfer,Salem,Clothing,Standard,Email,5271.77,72,2,No
CUST03641,61,Female,Monthly,High School,High,Yes,Cash,Hyderabad,Home Appliances,Basic,Email,4899.28,70,3,No
CUST03642,38,Male,Yearly,Master,Medium,Yes,Credit Card,Visakhapatnam,Books,Basic,Facebook,2700.45,69,2,No
CUST03643,61,Female,Monthly,Bachelor,Low,No,UPI,Trichy,Sports,Standard,Facebook,8598.56,8,1,Yes
CUST03644,28,Female,Quarterly,Bachelor,Medium,No,UPI,Bangalore,Clothing,Standard,Email,1364.51,8,1,No
CUST03645,56,Male,Monthly,Bachelor,Medium,Yes,Bank Transfer,Jaipur,Electronics,Basic,Advertisement,9831.81,19,3,No
CUST03646,21,Other,Quarterly,Master,Medium,Yes,UPI,Lucknow,Books,Standard,Facebook,5022.71,55,2,No
CUST03647,18,Male,Monthly,Master,Medium,Yes,Cash,Hyderabad,Clothing,Basic,Advertisement,2266.88,72,4,No
CUST03648,45,Male,Monthly,Bachelor,High,No,UPI,Pune,Sports,Standard,Facebook,3866.12,8,3,No
CUST03649,41,Male,Monthly,Master,Medium,Yes,UPI,Erode,Clothing,Standard,Google,646.02,57,3,No
CUST03650,52,Male,Monthly,Master,High,Yes,Credit Card,Erode,Books,Standard,Advertisement,2081.97,72,0,No
CUST03651,30,Male,Yearly,Master,Medium,Yes,Credit Card,Coimbatore,Clothing,Standard,Google,3685.73,7,4,No
CUST03652,64,Male,Yearly,Bachelor,High,Yes,Credit Card,Pune,Books,Premium,Google,5766.95,46,4,No
CUST03653,51,Female,Quarterly,High School,Medium,No,Credit Card,Indore,Clothing,Basic,Facebook,1730.07,22,3,Yes
CUST03654,28,Female,Monthly,Bachelor,Low,Yes,Credit Card,Chennai,Clothing,Basic,Advertisement,6921.65,44,4,No
CUST03655,53,Female,Monthly,Master,High,Yes,Cash,Trichy,Clothing,Standard,Friend,8520.63,5,3,Yes
CUST03656,34,Male,Quarterly,High School,High,Yes,UPI,Mumbai,Books,Standard,Google,5937.23,25,1,Yes
CUST03657,52,Female,Yearly,PhD,High,Yes,Bank Transfer,Chennai,Clothing,Standard,Google,3320.56,47,1,No
CUST03658,35,Female,Monthly,Master,Medium,Yes,UPI,Coimbatore,Sports,Standard,Google,1653.23,43,7,No
CUST03659,57,Female,Yearly,Master,High,Yes,Bank Transfer,Salem,Sports,Standard,Facebook,647.58,15,2,No
CUST03660,39,Female,Yearly,Master,Low,No,UPI,Bangalore,Home Appliances,Premium,Facebook,7452.12,64,6,No
CUST03661,41,Female,Yearly,Bachelor,Low,Yes,Credit Card,Bangalore,Home Appliances,Standard,Google,6470.55,31,4,No
CUST03662,36,Male,Monthly,Master,Medium,No,UPI,Hyderabad,Home Appliances,Basic,Email,5024.69,44,6,Yes
CUST03663,54,Female,Monthly,Bachelor,High,Yes,UPI,Mumbai,Home Appliances,Premium,Facebook,1468.96,47,2,No
CUST03664,56,Male,Monthly,Master,Medium,Yes,UPI,Chennai,Home Appliances,Premium,Facebook,2466.74,12,3,No
CUST03665,38,Other,Monthly,Master,Medium,No,Bank Transfer,Pune,Sports,Basic,Facebook,8244.14,64,1,No
CUST03666,25,Male,Monthly,Master,Medium,No,Cash,Kochi,Electronics,Basic,Website,5058.59,23,3,No
CUST03667,45,Male,Monthly,Master,Low,Yes,UPI,Coimbatore,Clothing,Standard,Advertisement,9646.91,50,3,Yes
CUST03668,22,Male,Quarterly,High School,Medium,No,Bank Transfer,Mumbai,Sports,Basic,Facebook,9999.74,36,2,No
CUST03669,34,Female,Monthly,High School,Medium,Yes,UPI,Delhi,Sports,Standard,Website,8106.72,11,1,No
CUST03670,54,Male,Monthly,Master,Medium,Yes,Credit Card,Chennai,Grocery,Premium,Website,2952.74,47,2,No
CUST03671,53,Male,Quarterly,Bachelor,Medium,Yes,UPI,Mysore,Electronics,Basic,Facebook,2695.59,56,3,No
CUST03672,36,Female,Quarterly,Bachelor,High,Yes,Cash,Hyderabad,Books,Basic,Email,2909.53,69,5,No
CUST03673,44,Female,Quarterly,Bachelor,Low,Yes,UPI,Coimbatore,Electronics,Standard,Website,9874.46,37,3,No
CUST03674,51,Male,Monthly,High School,Medium,Yes,Bank Transfer,Bangalore,Grocery,Basic,Friend,3685.73,10,2,Yes
CUST03675,28,Male,Quarterly,High School,Medium,Yes,Credit Card,Hyderabad,Sports,Premium,Website,7211.24,56,1,Yes
CUST03676,62,Female,Quarterly,Master,Medium,Yes,Cash,Coimbatore,Electronics,Basic,Advertisement,9610.67,42,2,No
CUST03677,64,Female,Monthly,Bachelor,Medium,No,Bank Transfer,Coimbatore,Clothing,Standard,Website,8286.16,30,6,No
CUST03678,29,Female,Quarterly,Bachelor,High,Yes,Cash,Coimbatore,Home Appliances,Basic,Facebook,6177.24,22,4,No
CUST03679,38,Female,Monthly,PhD,Medium,Yes,UPI,Mumbai,Clothing,Standard,Email,2105.17,55,0,No
CUST03680,28,Male,Monthly,High School,Low,No,UPI,Bangalore,Electronics,Standard,Google,2161.91,38,5,No
CUST03681,56,Female,Monthly,Bachelor,Low,Yes,UPI,Mysore,Sports,Premium,Friend,5178.02,56,3,No
CUST03682,45,Female,Monthly,Master,High,Yes,UPI,Mumbai,Sports,Standard,Website,9543.47,71,4,No
CUST03683,22,Female,Monthly,Master,High,Yes,Bank Transfer,Salem,Grocery,Premium,Email,9092.69,36,5,No
CUST03684,34,Male,Yearly,Bachelor,Low,Yes,Credit Card,Kochi,Books,Standard,Friend,2078.82,11,0,No
CUST03685,37,Female,Monthly,PhD,Low,No,UPI,Mumbai,Clothing,Premium,Advertisement,3233.34,7,5,Yes
CUST03686,58,Female,Yearly,PhD,Medium,Yes,Credit Card,Madurai,Grocery,Basic,Website,6093.71,34,2,No
CUST03687,63,Male,Quarterly,High School,Medium,Yes,UPI,Mumbai,Books,Standard,Website,5035.59,63,2,No
CUST03688,29,Female,Monthly,High School,Low,Yes,Cash,Bangalore,Home Appliances,Basic,Friend,1633.95,2,4,Yes
CUST03689,23,Female,Monthly,Master,Medium,Yes,Credit Card,Hyderabad,Clothing,Basic,Website,4008.42,62,0,No
CUST03690,34,Female,Quarterly,Bachelor,Medium,Yes,Cash,Tiruppur,Sports,Standard,Website,9569.79,7,4,No
CUST03691,36,Female,Quarterly,High School,High,No,Credit Card,Mumbai,Clothing,Standard,Google,9538.7,43,2,No
CUST03692,43,Female,Monthly,Master,Medium,No,UPI,Bangalore,Sports,Standard,Friend,5814.55,18,1,No
CUST03693,65,Female,Monthly,Bachelor,High,No,UPI,Chennai,Sports,Basic,Facebook,6534.98,20,3,No
CUST03694,61,Male,Quarterly,Bachelor,Medium,Yes,Credit Card,Mumbai,Home Appliances,Basic,Facebook,2608.11,7,6,No
CUST03695,61,Male,Monthly,High School,Low,Yes,Credit Card,Chennai,Home Appliances,Basic,Advertisement,7548.55,52,5,No
CUST03696,49,Male,Yearly,Master,Medium,No,Cash,Lucknow,Electronics,Premium,Google,998.71,37,3,No
CUST03697,23,Female,Quarterly,Bachelor,Low,Yes,UPI,Hyderabad,Books,Basic,Friend,2596.48,46,1,Yes
CUST03698,53,Female,Monthly,Bachelor,Medium,No,Credit Card,Coimbatore,Grocery,Basic,Friend,555.9,42,2,Yes
CUST03699,55,Female,Monthly,Bachelor,Medium,No,Cash,Coimbatore,Home Appliances,Standard,Google,4164.16,60,2,Yes
CUST03700,28,Female,Monthly,Bachelor,Low,No,Credit Card,Chennai,Electronics,Basic,Google,8577.48,32,3,Yes
CUST03701,50,Female,Yearly,Master,Medium,Yes,Cash,Coimbatore,Books,Basic,Advertisement,9833.81,38,3,No
CUST03702,41,Other,Monthly,Master,High,Yes,UPI,Mysore,Books,Standard,Facebook,6843.68,39,2,No
CUST03703,40,Male,Monthly,Bachelor,Medium,Yes,Credit Card,Vellore,Clothing,Standard,Email,7576.23,26,2,No
CUST03704,32,Female,Quarterly,Master,Medium,No,Credit Card,Indore,Electronics,Premium,Friend,2996.12,30,7,No
CUST03705,44,Male,Monthly,Master,Medium,Yes,UPI,Kochi,Electronics,Premium,Email,5443.16,41,3,Yes
CUST03706,28,Female,Monthly,Master,High,No,Credit Card,Pune,Clothing,Premium,Google,7497.49,9,3,No
CUST03707,34,Female,Yearly,Bachelor,Medium,Yes,Credit Card,Kolkata,Grocery,Basic,Friend,5224.12,32,6,No
CUST03708,31,Female,Monthly,High School,Medium,Yes,Cash,Jaipur,Home Appliances,Basic,Facebook,1341.19,56,2,No
CUST03709,44,Male,Yearly,Master,Low,No,UPI,Thanjavur,Sports,Basic,Friend,7538.21,53,5,No
CUST03710,35,Male,Yearly,High School,Low,Yes,UPI,Vellore,Clothing,Standard,Email,2585.86,7,3,Yes
CUST03711,45,Female,Monthly,High School,Medium,Yes,UPI,Pune,Home Appliances,Standard,Friend,1428.13,23,4,Yes
CUST03712,64,Female,Monthly,Bachelor,Medium,Yes,UPI,Coimbatore,Sports,Standard,Google,5041.55,52,4,No
CUST03713,64,Male,Monthly,PhD,Medium,Yes,UPI,Hyderabad,Electronics,Basic,Google,1208.79,21,1,Yes
CUST03714,21,Female,Quarterly,Bachelor,Medium,Yes,UPI,Pune,Clothing,Basic,Google,6479.71,23,0,No
CUST03715,24,Male,Monthly,Bachelor,Medium,Yes,Bank Transfer,Mumbai,Sports,Standard,Facebook,6584.5,69,6,Yes
CUST03716,62,Female,Yearly,Bachelor,Medium,Yes,UPI,Erode,Grocery,Basic,Website,2938.67,18,3,No
CUST03717,52,Female,Quarterly,Master,Low,No,UPI,Erode,Home Appliances,Standard,Facebook,9663.08,37,1,No
CUST03718,65,Female,Monthly,Bachelor,Low,No,Credit Card,Delhi,Home Appliances,Premium,Google,8332.29,7,1,Yes
CUST03719,26,Other,Quarterly,Bachelor,High,Yes,Credit Card,Coimbatore,Home Appliances,Basic,Advertisement,1541.08,61,3,No
CUST03720,25,Female,Monthly,Bachelor,Medium,Yes,Credit Card,Bangalore,Electronics,Standard,Friend,7610.87,3,5,No
CUST03721,62,Female,Yearly,Bachelor,Medium,Yes,UPI,Chennai,Sports,Standard,Friend,3854.21,1,4,No
CUST03722,34,Male,Quarterly,High School,Medium,No,UPI,Bangalore,Home Appliances,Basic,Email,7627.74,60,3,No
CUST03723,34,Male,Monthly,High School,Medium,No,Credit Card,Delhi,Books,Basic,Friend,8107.55,6,2,Yes
CUST03724,50,Male,Monthly,Master,Low,No,Cash,Coimbatore,Home Appliances,Basic,Email,1938.09,71,1,Yes
CUST03725,49,Female,Yearly,Bachelor,High,Yes,UPI,Coimbatore,Electronics,Standard,Friend,6787.5,58,3,No
CUST03726,25,Male,Quarterly,Master,Medium,No,Bank Transfer,Hyderabad,Clothing,Basic,Advertisement,8695.93,31,7,Yes
CUST03727,36,Male,Yearly,High School,Low,Yes,UPI,Trichy,Home Appliances,Premium,Email,3572.05,8,2,Yes
CUST03728,55,Male,Monthly,Bachelor,High,No,Cash,Coimbatore,Home Appliances,Premium,Google,1263.12,15,5,No
CUST03729,20,Male,Monthly,Bachelor,Medium,Yes,Bank Transfer,Tiruppur,Clothing,Basic,Website,759.04,7,3,Yes
CUST03730,22,Male,Monthly,High School,High,Yes,Bank Transfer,Bangalore,Sports,Basic,Friend,1545.01,7,1,No
CUST03731,30,Female,Quarterly,Bachelor,Low,No,UPI,Coimbatore,Sports,Standard,Email,539.96,33,4,No
CUST03732,64,Female,Monthly,High School,Low,No,UPI,Delhi,Books,Standard,Website,3605.99,41,1,No
CUST03733,63,Female,Monthly,Master,Low,Yes,UPI,Jaipur,Electronics,Basic,Email,3343.62,57,3,No
CUST03734,48,Female,Quarterly,Bachelor,Medium,Yes,UPI,Mumbai,Clothing,Standard,Facebook,1548.24,7,2,Yes
CUST03735,33,Male,Monthly,Bachelor,High,Yes,Credit Card,Kochi,Electronics,Premium,Facebook,6685.62,59,0,No
CUST03736,49,Female,Monthly,High School,High,Yes,UPI,Erode,Sports,Basic,Friend,9923.11,20,5,No
CUST03737,39,Male,Monthly,Bachelor,Medium,Yes,Credit Card,Trichy,Clothing,Basic,Google,9058.8,71,2,No
CUST03738,46,Male,Quarterly,Bachelor,High,No,Credit Card,Coimbatore,Grocery,Premium,Advertisement,2902.08,50,2,No
CUST03739,39,Female,Monthly,Bachelor,Medium,Yes,Credit Card,Madurai,Books,Basic,Email,7814.83,14,6,Yes
CUST03740,60,Male,Monthly,High School,High,No,UPI,Jaipur,Grocery,Basic,Friend,9400.2,15,4,Yes
CUST03741,20,Female,Monthly,High School,High,No,Credit Card,Kochi,Sports,Standard,Facebook,9110.46,10,0,No
CUST03742,27,Male,Quarterly,Bachelor,Medium,No,UPI,Tiruppur,Clothing,Basic,Facebook,8903.22,65,2,No
CUST03743,59,Female,Yearly,Bachelor,Low,No,Cash,Hyderabad,Sports,Premium,Email,7971.28,55,2,No
